time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0.0,0.0,0.0,35.0,,16.0625,,Dec 02 2018,10:01:16
1.0,0.0,0.0,35.0,,16.0625,,Dec 02 2018,10:01:16
2.0,0.0,0.0,35.0,,16.0625,,Dec 02 2018,10:01:16
3.0,0.0,0.0,35.0,,16.0625,0.0,Dec 02 2018,10:01:16
4.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
5.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
6.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
7.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
8.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
9.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
10.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
11.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
12.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
13.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
14.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
15.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
16.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
17.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
18.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
19.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
20.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
21.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
22.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
23.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
24.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
25.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
26.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
27.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
28.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
29.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
30.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
31.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
32.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
33.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
34.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
35.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
36.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
37.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
38.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
39.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
40.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
41.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
42.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
43.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
44.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
45.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
46.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
47.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
48.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
49.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
50.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
51.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
52.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
53.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
54.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
55.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
56.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
57.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
58.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
59.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
60.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
61.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
62.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
63.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
64.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
65.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
66.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
67.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
68.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
69.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
70.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
71.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
72.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
73.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
74.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
75.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
76.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
77.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
78.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
79.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
80.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
81.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
82.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
83.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
84.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
85.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
86.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
87.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
88.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
89.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
90.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
91.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
92.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
93.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
94.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
95.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
96.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
97.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
98.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
99.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
100.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
101.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
102.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
103.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
104.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
105.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
106.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
107.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
108.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
109.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
110.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
111.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
112.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
113.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
114.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
115.0,0.0,0.0,35.0,12940.0,16.0625,0.0,Dec 02 2018,10:01:16
116.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
117.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
118.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
119.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
120.0,0.0,0.0,35.0,12960.0,16.0625,0.0,Dec 02 2018,10:01:16
121.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
122.0,0.0,0.0,35.0,12950.0,16.0625,0.0,Dec 02 2018,10:01:16
123.0,0.0,0.0,35.0,12930.0,16.0625,0.0,Dec 02 2018,10:01:16
124.0,0.0,0.0,35.0,12920.0,17.0625,0.0,Dec 02 2018,10:01:16
125.0,0.0,0.0,35.0,12910.0,17.0625,0.0,Dec 02 2018,10:01:16
126.0,0.0,0.0,35.0,12880.0,17.0625,0.0,Dec 02 2018,10:01:16
127.0,0.0,0.0,35.0,12860.0,17.0625,0.0,Dec 02 2018,10:01:16
128.0,0.0,0.0,35.0,12840.0,17.0625,0.0,Dec 02 2018,10:01:16
129.0,0.0,0.0,35.0,12830.0,17.0625,0.0,Dec 02 2018,10:01:16
130.0,0.0,0.0,35.0,12830.0,17.0625,0.0,Dec 02 2018,10:01:16
131.0,0.0,0.0,35.0,12830.0,17.0625,0.0,Dec 02 2018,10:01:16
132.0,0.0,0.0,35.0,12820.0,17.0625,0.0,Dec 02 2018,10:01:16
133.0,0.0,0.0,35.0,12820.0,17.0625,0.0,Dec 02 2018,10:01:16
134.0,0.0,0.0,35.0,12820.0,17.0625,0.0,Dec 02 2018,10:01:16
135.0,0.0,0.0,35.0,12820.0,17.0625,0.0,Dec 02 2018,10:01:16
136.0,0.0,0.0,35.0,12820.0,17.0625,0.0,Dec 02 2018,10:01:16
137.0,0.0,0.0,35.0,12820.0,17.0625,0.0,Dec 02 2018,10:01:16
