time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0.0,0.0,0.0,,,7.5,,Feb 02 2019,14:09:51
1.0,0.0,0.0,,,7.5,,Feb 02 2019,14:09:51
2.0,0.0,0.0,,,7.5,,Feb 02 2019,14:09:51
3.0,0.0,0.0,,,7.5,0.0,Feb 02 2019,14:09:51
4.0,0.0,0.0,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
5.0,0.0,0.0,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
6.0,0.0,0.0,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
7.0,0.0,0.0,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
8.0,0.0,0.0,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
9.0,0.0,0.0,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
10.0,0.0,-59.399999999999864,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
11.0,0.0,-61.5,,13160.0,7.5,0.0,Feb 02 2019,14:09:51
12.0,0.0,-62.399999999999864,,13170.0,7.5,0.0,Feb 02 2019,14:09:51
13.0,0.0,-62.799999999999955,,13170.0,7.5,0.0,Feb 02 2019,14:09:51
14.0,0.0,-62.84999999999991,,13170.0,7.5,0.0,Feb 02 2019,14:09:51
15.0,0.0,-62.94999999999982,,13170.0,7.5,0.0,Feb 02 2019,14:09:51
16.0,0.0,-62.75,,13170.0,7.5,1.0,Feb 02 2019,14:09:51
17.0,0.0,-62.75,,13170.0,7.5,1.0,Feb 02 2019,14:09:51
18.0,0.0,-62.799999999999955,,13170.0,7.5,1.0,Feb 02 2019,14:09:51
19.0,0.0,-62.59999999999991,,13170.0,7.5,2.0,Feb 02 2019,14:09:51
20.0,0.0,-62.59999999999991,,13170.0,7.5,2.0,Feb 02 2019,14:09:51
21.0,0.0,-62.84999999999991,,13170.0,7.5,2.0,Feb 02 2019,14:09:51
22.0,0.0,-62.899999999999864,,13170.0,7.5,2.0,Feb 02 2019,14:09:51
23.0,0.0,-63.049999999999955,,13170.0,7.5,2.0,Feb 02 2019,14:09:51
24.0,0.0,-63.34999999999991,,13170.0,7.5,2.0,Feb 02 2019,14:09:51
25.0,0.0,-65.19999999999982,,13170.0,7.5,2.0,Feb 02 2019,14:09:51
26.0,0.0,-63.799999999999955,,13180.0,7.5,2.0,Feb 02 2019,14:09:51
27.0,0.0,-63.59999999999991,,13190.0,7.5,0.0,Feb 02 2019,14:09:51
28.0,0.0,-63.44999999999982,,13200.0,7.5,0.0,Feb 02 2019,14:09:51
29.0,0.0,-63.649999999999864,,13200.0,7.5,0.0,Feb 02 2019,14:09:51
30.0,0.0,-63.59999999999991,,13210.0,7.5,0.0,Feb 02 2019,14:09:51
31.0,0.0,-63.5,,13210.0,7.5,0.0,Feb 02 2019,14:09:51
32.0,0.0,-63.59999999999991,,13210.0,7.5,0.0,Feb 02 2019,14:09:51
33.0,0.0,-63.44999999999982,,13210.0,7.5,0.0,Feb 02 2019,14:09:51
34.0,0.0,-63.649999999999864,,13200.0,7.5,0.0,Feb 02 2019,14:09:51
35.0,0.0,-63.5,,13180.0,7.5,0.0,Feb 02 2019,14:09:51
36.0,0.0,-63.399999999999864,,13150.0,7.5,0.0,Feb 02 2019,14:09:51
37.0,0.0,-63.5,,13130.0,7.5,0.0,Feb 02 2019,14:09:51
38.0,0.0,-63.5,,13120.0,7.5,0.0,Feb 02 2019,14:09:51
39.0,0.0,-63.399999999999864,,13110.0,7.5,0.0,Feb 02 2019,14:09:51
40.0,0.0,-63.399999999999864,,13110.0,7.5,0.0,Feb 02 2019,14:09:51
41.0,0.0,-63.5,,13110.0,7.5,0.0,Feb 02 2019,14:09:51
42.0,0.0,-63.5,,13110.0,7.5,0.0,Feb 02 2019,14:09:51
43.0,0.0,-63.59999999999991,,13100.0,7.5,0.0,Feb 02 2019,14:09:51
44.0,0.0,-63.69999999999982,,13120.0,7.5,0.0,Feb 02 2019,14:09:51
45.0,0.0,-63.69999999999982,,13140.0,7.5,0.0,Feb 02 2019,14:09:51
46.0,0.0,-63.799999999999955,,13160.0,7.5,1.0,Feb 02 2019,14:09:51
47.0,0.0,-63.84999999999991,,13180.0,7.5,1.0,Feb 02 2019,14:09:51
48.0,0.0,-63.799999999999955,,13190.0,7.5,1.0,Feb 02 2019,14:09:51
49.0,0.0,-63.899999999999864,,13200.0,7.5,1.0,Feb 02 2019,14:09:51
50.0,0.0,-64.19999999999982,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
51.0,0.0,-64.34999999999991,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
52.0,0.0,-64.34999999999991,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
53.0,0.0,-64.29999999999995,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
54.0,0.0,-64.54999999999995,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
55.0,0.0,-64.5,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
56.0,0.0,-64.29999999999995,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
57.0,0.0,-64.39999999999986,,13200.0,7.5,2.0,Feb 02 2019,14:09:51
