time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0.0,0.0,-63.299999999999955,990.0,13320.0,6.5,1.0,Feb 04 2019,11:10:43
1.0,0.0,-63.399999999999864,990.0,13320.0,6.5,1.0,Feb 04 2019,11:10:43
2.0,0.0,-60.34999999999991,990.0,13320.0,6.5,2.0,Feb 04 2019,11:10:43
3.0,0.0,-56.549999999999955,990.0,13320.0,6.5,2.0,Feb 04 2019,11:10:43
4.0,0.0,-53.75,990.0,13320.0,6.5,2.0,Feb 04 2019,11:10:43
5.0,0.0,-52.5,990.0,13320.0,6.5,2.0,Feb 04 2019,11:10:43
6.0,0.0,-52.049999999999955,990.0,13320.0,6.5,2.0,Feb 04 2019,11:10:43
7.0,0.0,-44.549999999999955,990.0004600694444,13320.0,6.5,2.0,Feb 04 2019,11:10:43
8.0,0.0,-46.44999999999982,990.0009147135416,13300.0,6.5,2.0,Feb 04 2019,11:10:43
9.0,0.0,-42.34999999999991,990.0013823784723,13290.0,6.5,2.0,Feb 04 2019,11:10:43
10.0,0.0,-43.19999999999982,990.0016937934028,13260.0,6.5,2.0,Feb 04 2019,11:10:43
11.0,0.0,-44.19999999999982,990.0016937934028,13230.0,6.5,2.0,Feb 04 2019,11:10:43
12.0,0.0,-43.94999999999982,990.0016937934028,13200.0,6.5,2.0,Feb 04 2019,11:10:43
13.0,0.0,-43.399999999999864,990.0016937934028,13180.0,6.5,2.0,Feb 04 2019,11:10:43
14.0,0.0,-43.549999999999955,990.0016937934028,13170.0,6.5,2.0,Feb 04 2019,11:10:43
15.0,0.0,-43.799999999999955,990.0016937934028,13150.0,6.5,2.0,Feb 04 2019,11:10:43
16.0,0.0,-44.149999999999864,990.0016937934028,13140.0,6.5,2.0,Feb 04 2019,11:10:43
17.0,0.0,-45.0,990.0016937934028,13130.0,6.5,2.0,Feb 04 2019,11:10:43
18.0,0.0,-46.649999999999864,990.0016937934028,13130.0,6.5,2.0,Feb 04 2019,11:10:43
19.0,0.0,-48.049999999999955,990.0016937934028,13130.0,6.5,2.0,Feb 04 2019,11:10:43
20.0,0.0,-54.59999999999991,990.0016937934028,13130.0,6.5,2.0,Feb 04 2019,11:10:43
21.0,0.0,-51.44999999999982,990.0016937934028,13130.0,6.5,2.0,Feb 04 2019,11:10:43
22.0,0.0,-52.299999999999955,990.0016937934028,13130.0,6.5,2.0,Feb 04 2019,11:10:43
23.0,0.0,-52.5,990.0016937934028,13130.0,6.5,2.0,Feb 04 2019,11:10:43
24.0,0.0,-52.94999999999982,990.0016937934028,13140.0,6.5,2.0,Feb 04 2019,11:10:43
25.0,0.0,-53.149999999999864,990.0016937934028,13140.0,6.5,2.0,Feb 04 2019,11:10:43
26.0,0.0,-53.25,990.0016937934028,13140.0,6.5,2.0,Feb 04 2019,11:10:43
27.0,0.0,-54.19999999999982,990.0016937934028,13140.0,6.5,2.0,Feb 04 2019,11:10:43
28.0,0.0,-55.399999999999864,990.0016937934028,13140.0,6.5,2.0,Feb 04 2019,11:10:43
29.0,0.0,-56.94999999999981,990.0016937934028,13140.0,6.5,2.0,Feb 04 2019,11:10:43
