time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0.0,1.0,1.3500000000001364,,,16.625,,Feb 15 2019,13:53:34
1.0,1.0,0.75,,,16.625,,Feb 15 2019,13:53:34
2.0,1.0,0.40000000000009095,,,16.625,,Feb 15 2019,13:53:34
3.0,1.0,0.25,,,16.625,0.0,Feb 15 2019,13:53:34
4.0,1.0,-1.0,,13290.0,16.625,1.0,Feb 15 2019,13:53:34
5.0,1.0,-1.3999999999998636,,13290.0,16.625,1.0,Feb 15 2019,13:53:34
6.0,1.0,-2.099999999999909,,13290.0,16.625,1.0,Feb 15 2019,13:53:34
7.0,1.0,-2.25,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
8.0,1.0,-1.75,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
9.0,1.0,-1.849999999999909,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
10.0,1.0,-2.1499999999998636,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
11.0,1.0,-1.7999999999999545,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
12.0,1.0,-1.8999999999998636,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
13.0,1.0,-1.25,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
14.0,1.0,-0.75,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
15.0,1.0,-0.1499999999998618,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
16.0,1.0,0.20000000000004547,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
17.0,1.0,0.650000000000091,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
18.0,1.0,1.2000000000000455,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
19.0,1.0,1.5,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
20.0,1.0,1.300000000000182,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
21.0,1.0,0.8000000000001819,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
22.0,1.0,0.8500000000001364,,13290.0,16.625,2.0,Feb 15 2019,13:53:34
