time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0.0,0.0,0.0,8884.0,,,,May 11 2019,18:58:16
1.0,0.0,0.0,8884.0,,,,May 11 2019,18:58:16
2.0,0.0,0.0,8884.0,,,,May 11 2019,18:58:16
3.0,0.0,0.0,8884.0,,11.1875,1.0,May 11 2019,18:58:16
4.0,0.0,0.0,8884.0,13290.0,11.1875,1.0,May 11 2019,18:58:16
5.0,0.0,0.0,8884.0,13300.0,11.1875,2.0,May 11 2019,18:58:16
6.0,0.0,0.0,8884.0,13300.0,11.1875,2.0,May 11 2019,18:58:16
7.0,0.0,0.0,8884.0,13300.0,11.1875,2.0,May 11 2019,18:58:16
8.0,0.0,0.0,8884.0,13300.0,11.1875,2.0,May 11 2019,18:58:16
9.0,0.0,0.0,8884.0,13300.0,11.1875,2.0,May 11 2019,18:58:16
10.0,0.0,0.0,8884.0,13300.0,11.1875,2.0,May 11 2019,18:58:16
11.0,0.0,0.0,8884.0,13300.0,11.1875,2.0,May 11 2019,18:58:16
12.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
13.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
14.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
15.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
16.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
17.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
18.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
19.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
20.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
21.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
22.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
23.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
24.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
25.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
26.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
27.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
28.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
29.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
30.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
31.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
32.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
33.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
34.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
35.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
36.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
37.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
38.0,0.0,0.0,8884.0,13290.0,11.1875,2.0,May 11 2019,18:58:16
