time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0.0,0.0,0.0,,,21.625,0.0,Oct 31 2018,11:35:29
1.0,0.0,0.0,,,21.625,0.0,Oct 31 2018,11:35:29
2.0,0.0,0.0,,,21.625,0.0,Oct 31 2018,11:35:29
3.0,0.0,0.0,,,21.625,0.0,Oct 31 2018,11:35:29
4.0,0.0,0.0,,13900.0,21.625,0.0,Oct 31 2018,11:35:29
5.0,0.0,0.0,,13900.0,21.625,0.0,Oct 31 2018,11:35:29
6.0,0.0,0.0,,13910.0,21.625,0.0,Oct 31 2018,11:35:29
7.0,0.0,0.0,,13910.0,21.625,0.0,Oct 31 2018,11:35:29
8.0,0.0,0.0,,13910.0,21.625,0.0,Oct 31 2018,11:35:29
9.0,0.0,0.0,,13920.0,21.625,0.0,Oct 31 2018,11:35:29
10.0,0.0,0.0,,13930.0,21.625,0.0,Oct 31 2018,11:35:29
11.0,0.0,0.0,,13940.0,21.625,0.0,Oct 31 2018,11:35:29
12.0,0.0,0.0,,13950.0,21.625,0.0,Oct 31 2018,11:35:29
13.0,0.0,0.0,,13950.0,21.625,0.0,Oct 31 2018,11:35:29
14.0,0.0,-0.14999999999986358,,13960.0,21.625,0.0,Oct 31 2018,11:35:29
15.0,0.0,-1.4999999999999956,,13960.0,21.625,0.0,Oct 31 2018,11:35:29
16.0,0.0,-3.849999999999909,,13960.0,21.625,0.0,Oct 31 2018,11:35:29
17.0,0.0,-5.25,,13960.0,21.625,0.0,Oct 31 2018,11:35:29
18.0,0.0,-5.649999999999864,,13960.0,21.625,0.0,Oct 31 2018,11:35:29
19.0,0.0,-5.649999999999864,,13960.0,21.625,0.0,Oct 31 2018,11:35:29
20.0,0.0,-5.899999999999864,,13900.0,21.625,0.0,Oct 31 2018,11:35:29
21.0,0.0,-6.0499999999999545,,13820.0,21.625,1.0,Oct 31 2018,11:35:29
22.0,0.0,-5.949999999999818,,13770.0,21.625,1.0,Oct 31 2018,11:35:29
23.0,0.0,-5.949999999999818,,13740.0,21.625,1.0,Oct 31 2018,11:35:29
24.0,0.0,-5.649999999999864,,13720.0,21.625,1.0,Oct 31 2018,11:35:29
25.0,0.0,-7.099999999999909,,13710.0,21.625,2.0,Oct 31 2018,11:35:29
26.0,0.0,-9.349999999999909,,13700.0,21.625,2.0,Oct 31 2018,11:35:29
27.0,0.0,-7.2999999999999545,27.00032009548611,13670.0,21.625,2.0,Oct 31 2018,11:35:29
28.0,0.0,-12.049999999999955,27.000770399305555,13660.0,21.625,2.0,Oct 31 2018,11:35:29
29.0,0.0,-6.149999999999883,27.001610243055556,13660.0,21.625,2.0,Oct 31 2018,11:35:29
30.0,0.0,-11.649999999999826,27.00245551215278,13660.0,21.625,2.0,Oct 31 2018,11:35:29
31.0,0.0,-6.149999999999864,27.003307291666665,13660.0,21.625,2.0,Oct 31 2018,11:35:29
32.0,0.0,-9.899999999999864,27.004187282986113,13650.0,21.625,2.0,Oct 31 2018,11:35:29
33.0,0.0,-14.0,27.00520724826389,13640.0,21.625,2.0,Oct 31 2018,11:35:29
34.0,0.0,-14.25,27.006559244791667,13630.0,21.625,2.0,Oct 31 2018,11:35:29
35.0,0.0,-11.449999999999818,27.008093532986113,13620.0,21.625,2.0,Oct 31 2018,11:35:29
36.0,0.0,-14.449999999999818,27.009694010416666,13610.0,21.625,2.0,Oct 31 2018,11:35:29
37.0,0.0,-7.149999999999864,27.011258680555557,13620.0,21.625,2.0,Oct 31 2018,11:35:29
38.0,0.0,-20.699999999999818,27.012820095486113,13650.0,21.625,2.0,Oct 31 2018,11:35:29
39.0,0.0,-10.25,27.01459418402778,13700.0,21.625,2.0,Oct 31 2018,11:35:29
40.0,0.0,-23.59999999999991,27.016363932291668,13740.0,21.625,2.0,Oct 31 2018,11:35:29
41.0,0.0,-49.299999999999955,27.018621961805554,13810.0,21.625,2.0,Oct 31 2018,11:35:29
42.0,0.0,-45.69999999999982,27.021578776041668,13900.0,21.625,2.0,Oct 31 2018,11:35:29
43.0,0.0,-56.09999999999991,27.025319010416666,13930.0,21.625,2.0,Oct 31 2018,11:35:29
44.0,0.0,-64.09999999999991,27.02982638888889,13900.0,21.625,2.0,Oct 31 2018,11:35:29
45.0,0.0,-6.149999999999864,27.03443576388889,13860.0,21.625,2.0,Oct 31 2018,11:35:29
46.0,0.0,13.350000000000136,27.038721788194444,13820.0,21.625,2.0,Oct 31 2018,11:35:29
47.0,0.0,21.75,27.042625868055556,13750.0,21.625,2.0,Oct 31 2018,11:35:29
48.0,0.0,26.700000000000045,27.04584201388889,13730.0,21.625,2.0,Oct 31 2018,11:35:29
49.0,0.0,16.450000000000045,27.04818576388889,13740.0,21.625,2.0,Oct 31 2018,11:35:29
50.0,0.0,6.150000000000091,27.049825303819443,13760.0,21.625,2.0,Oct 31 2018,11:35:29
51.0,0.0,-6.25,27.050833333333333,13770.0,21.625,2.0,Oct 31 2018,11:35:29
52.0,0.0,-5.949999999999818,27.05134548611111,13770.0,21.625,2.0,Oct 31 2018,11:35:29
53.0,0.0,-10.149999999999864,27.051684027777778,13770.0,21.625,2.0,Oct 31 2018,11:35:29
