time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-59.41765802226911,87276.24941031713,13294.970468008787,16.55,2,2023-04-17,16:52:00
1,0,-62.58567580488551,87276.24946820144,13343.846811104888,16.49,2,2023-04-17,16:52:00
2,0,-61.35483049924941,87276.24964060704,13216.990753335132,16.52,2,2023-04-17,16:52:00
3,0,-67.87748404258703,87276.25106103926,13595.25934357313,17.6,2,2023-04-17,16:52:00
4,0,-68.23742575898692,87276.25215413982,12118.910173646089,16.53,2,2023-04-17,16:52:00
5,0,-78.91329590644347,87276.25443504112,13159.229881016265,15.36,2,2023-04-17,16:52:00
6,0,-76.06342793581679,87276.25736663058,13739.836528265387,16.48,2,2023-04-17,16:52:00
7,0,-78.59887314002977,87276.26045619714,12632.984590390706,16.15,2,2023-04-17,16:52:00
8,0,-86.62698183695164,87276.26439017305,13257.718343370121,16.39,2,2023-04-17,16:52:00
9,0,-88.00726783869017,87276.26846693427,12372.604863188775,17.2,2,2023-04-17,16:52:00
10,0,-87.76624461273282,87276.27337644271,14065.855561635251,16.8,2,2023-04-17,16:52:00
11,0,-93.99110000299527,87276.278781439,13785.121878021884,16.73,2,2023-04-17,16:52:00
12,0,-104.14596620524688,87276.28513387879,13466.68565543793,15.99,2,2023-04-17,16:52:00
13,0,,87276.29120486128,13154.579709379941,16.34,2,2023-04-17,16:52:00
14,0,-97.05142164573894,87276.29694859988,14019.661476555053,16.61,2,2023-04-17,16:52:00
15,0,-98.75276885522203,87276.30348303568,13902.15199029753,16.32,2,2023-04-17,16:52:00
16,0,-109.750136611587,87276.31129823881,13445.037027371369,16.59,2,2023-04-17,16:52:00
17,0,-117.02214690936509,87276.32042106711,12349.063871957913,16.83,2,2023-04-17,16:52:00
18,0,-115.43475693833332,87276.32915830082,12639.144602218375,16.39,2,2023-04-17,16:52:00
19,0,-118.15212584760351,87276.3387139412,12567.627369793094,17.5,2,2023-04-17,16:52:00
20,0,-116.1153071062351,87276.3483060935,14142.793958976901,17.28,2,2023-04-17,16:52:00
21,0,-114.97771538380685,87276.35760323562,14920.03836102406,16.87,2,2023-04-17,16:52:00
22,0,-119.16343626871607,87276.36667736724,13136.069562586905,17.44,2,2023-04-17,16:52:00
23,0,-115.27481235484935,87276.37573721647,13349.850519199097,16.3,2,2023-04-17,16:52:00
24,0,-115.98558060695424,87276.3848472989,13902.7799858531,17.36,2,2023-04-17,16:52:00
25,0,-114.11164229872625,87276.39429043222,13107.301911081035,17.05,2,2023-04-17,16:52:00
26,0,-124.2902155697618,87276.40383802062,13417.060706917406,16.98,2,2023-04-17,16:52:00
27,0,-117.92878049503797,87276.41371657631,12522.618187485228,16.71,2,2023-04-17,16:52:00
28,0,-120.60493100594144,87276.4230784112,12507.975118243887,16.47,2,2023-04-17,16:52:00
29,0,-113.64755030081422,87276.43163215365,12909.998461481746,16.74,2,2023-04-17,16:52:00
30,0,-115.82105498825305,87276.44051740138,14396.660652348115,17.05,2,2023-04-17,16:52:00
31,0,-118.51409284875501,87276.44981241833,14237.778674010464,17.18,2,2023-04-17,16:52:00
32,0,-118.3078594187101,87276.45949710108,12990.105754318334,16.84,2,2023-04-17,16:52:00
33,0,-114.34700567878579,87276.4687322268,14553.154717387719,16.97,2,2023-04-17,16:52:00
34,0,-118.42989258949662,87276.47827806279,14250.75991772562,17.19,2,2023-04-17,16:52:00
35,0,-116.93335689808083,87276.48766804177,12089.756269699723,17.38,2,2023-04-17,16:52:00
36,0,-117.88697908902348,87276.49666867047,13954.999811983082,16.23,2,2023-04-17,16:52:00
37,0,-116.03196984036244,87276.50606905691,13087.806229461126,17.77,2,2023-04-17,16:52:00
38,0,-114.77203150292289,87276.51525030058,13678.045383030061,17.19,2,2023-04-17,16:52:00
39,0,-116.67590015481859,87276.52451522394,14482.271400024507,16.59,2,2023-04-17,16:52:00
40,0,-117.02843427662451,87276.53413191315,12839.344515788931,17.0,2,2023-04-17,16:52:00
41,0,-122.52015684486152,87276.54420010044,12511.563956048398,16.71,2,2023-04-17,16:52:00
42,0,-121.74034170195833,87276.55411691994,12404.878840345571,18.18,2,2023-04-17,16:52:00
43,0,-117.77268505418972,87276.5638090866,12355.01415644161,16.63,2,2023-04-17,16:52:00
44,0,-115.58297093527685,87276.57262295065,13183.204371561893,17.31,2,2023-04-17,16:52:00
45,0,-121.84322893750348,87276.58251076427,13011.666015766279,16.85,2,2023-04-17,16:52:00
46,0,-118.57981433238257,87276.59201080728,14075.972182112379,17.34,2,2023-04-17,16:52:00
47,0,-111.8344756876184,87276.60103017163,11401.984988456494,17.06,2,2023-04-17,16:52:00
48,0,-118.69842248642836,87276.61016284893,14296.38122959138,17.44,2,2023-04-17,16:52:00
49,0,-111.51474362262958,87276.61866302171,14855.357189218756,18.44,2,2023-04-17,16:52:00
50,0,-118.5487573200266,87276.62793808783,13248.577567256227,17.37,2,2023-04-17,16:52:00
51,0,-117.0817889143614,87276.63722769805,14657.63854680123,17.4,2,2023-04-17,16:52:00
52,0,-116.69186046806006,87276.64711265024,13232.347357609442,17.47,2,2023-04-17,16:52:00
53,0,-116.97597153277259,87276.65646337769,14483.772541288827,18.12,2,2023-04-17,16:52:00
54,0,-118.20637854730636,87276.66595612372,12521.72808219201,17.32,2,2023-04-17,16:52:00
55,0,-117.19597258017971,87276.67462196527,13366.353702354329,17.24,2,2023-04-17,16:52:00
56,0,-116.00602047803002,87276.68398090689,13547.54935592297,17.69,2,2023-04-17,16:52:00
57,0,-110.50801162151187,87276.69295152923,12267.371286105641,17.05,2,2023-04-17,16:52:00
58,0,-116.45669716340431,87276.70246712823,14971.448540175508,17.26,2,2023-04-17,16:52:00
59,0,-120.89344804799103,87276.71201942457,13275.50571809671,18.24,2,2023-04-17,16:52:00
60,0,-121.79751682015716,87276.72189043729,13000.54479870668,17.34,2,2023-04-17,16:52:00
61,0,-116.30497244968447,87276.73169500455,12632.865592063845,18.56,2,2023-04-17,16:52:00
62,0,-121.71207683326516,87276.74201320077,13261.24234360218,17.89,2,2023-04-17,16:52:00
