time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-63.55087066518224,145091.86501645358,14386.70508374124,14.69,2,2023-04-28,13:39:00
1,0,-59.86265004343605,145091.86501645358,14437.243575671604,14.01,2,2023-04-28,13:39:00
2,0,-65.22850369293585,145091.865733977,14131.25032922419,14.48,2,2023-04-28,13:39:00
3,0,-64.09004641677124,145091.866672193,15428.053852293258,14.86,2,2023-04-28,13:39:00
4,0,-71.7978305389545,145091.86785416008,14277.212275775604,14.41,2,2023-04-28,13:39:00
5,0,-69.02135745764525,145091.86869584076,14486.408840586406,14.77,2,2023-04-28,13:39:00
6,0,-70.56342817719428,145091.86971140857,14713.23512952663,14.42,2,2023-04-28,13:39:00
7,0,-81.4144605919525,145091.87205459672,13971.408624287282,14.75,2,2023-04-28,13:39:00
8,0,-78.19143846175373,145091.87446588566,13774.977225187433,14.72,2,2023-04-28,13:39:00
9,0,-83.66891804934431,145091.87676753596,14115.400450026627,14.22,2,2023-04-28,13:39:00
10,0,-85.79349862254293,145091.87943725384,13486.207138407719,14.88,2,2023-04-28,13:39:00
11,0,-86.84951416563078,145091.88209588613,13513.10094544517,15.68,2,2023-04-28,13:39:00
12,0,-99.48247813000782,145091.8869464033,15559.74475587517,15.51,2,2023-04-28,13:39:00
13,0,-90.88690037270916,145091.89045057844,14770.749352845185,15.46,2,2023-04-28,13:39:00
14,0,-95.84791438207313,145091.89443675365,14526.958667527846,15.42,2,2023-04-28,13:39:00
15,0,-97.3501453098008,145091.8984085845,14063.48689177486,15.03,2,2023-04-28,13:39:00
16,0,-103.13389521486715,145091.90393561436,13745.6711696797,15.68,2,2023-04-28,13:39:00
17,0,-99.09482940715041,145091.90916462382,14747.423956921051,14.31,2,2023-04-28,13:39:00
18,0,-101.58909682960069,145091.91425932918,13862.438691331967,14.69,2,2023-04-28,13:39:00
19,0,-106.13750024425072,145091.91987781684,14047.278927545403,15.12,2,2023-04-28,13:39:00
20,0,-104.4451549855293,145091.9248699255,15035.239257176889,15.02,2,2023-04-28,13:39:00
21,0,-105.22490295497144,145091.929807919,14643.641252169798,15.15,2,2023-04-28,13:39:00
22,0,-101.47399066370475,145091.9349381633,14213.249161852698,15.48,2,2023-04-28,13:39:00
23,0,-103.65799337195912,145091.9400332249,14728.696080361218,14.95,2,2023-04-28,13:39:00
24,0,-108.1458058864464,145091.9453725831,14555.199159344626,15.7,2,2023-04-28,13:39:00
25,0,-99.6743014252541,145091.9502939207,15431.965968238635,14.44,2,2023-04-28,13:39:00
26,0,-88.05009587635794,145091.9546860129,14688.847610386547,15.37,2,2023-04-28,13:39:00
27,0,-114.66542991708242,145091.9610261407,13692.629198304132,14.63,2,2023-04-28,13:39:00
28,0,-112.3333770435802,145091.96706304,13492.36282342755,15.67,2,2023-04-28,13:39:00
29,0,-104.24219005393114,145091.9723236911,14542.201956883855,14.43,2,2023-04-28,13:39:00
30,0,-102.95021727950649,145091.97710936333,14956.45503143774,15.55,2,2023-04-28,13:39:00
31,0,-100.3479915824582,145091.9822318425,14685.279185984595,15.04,2,2023-04-28,13:39:00
32,0,-94.82429401877415,145091.98681807946,14214.464445097117,14.48,2,2023-04-28,13:39:00
33,0,-112.55385444654944,145091.99315015745,15718.733579200785,14.68,2,2023-04-28,13:39:00
34,0,-97.96053101572994,145091.9981450244,14589.818579173536,16.0,2,2023-04-28,13:39:00
35,0,-108.16986417072347,145092.00345425252,14105.420556364465,14.83,2,2023-04-28,13:39:00
36,0,-98.10168939009912,145092.0083713067,14400.666578720515,15.17,2,2023-04-28,13:39:00
37,0,-102.43564779787407,145092.0136171796,14120.66841596185,15.7,2,2023-04-28,13:39:00
38,0,-101.47507549898329,145092.01856852183,14038.129294048447,15.15,2,2023-04-28,13:39:00
39,0,-100.05891875710712,145092.0241275962,14672.953412651668,16.7,2,2023-04-28,13:39:00
40,0,-98.55035243310104,145092.02905211638,14216.044660352702,15.73,2,2023-04-28,13:39:00
41,0,-105.48942051573734,145092.03464298398,14501.09782165542,15.85,2,2023-04-28,13:39:00
42,0,-99.14342169478793,145092.03929445645,13915.858705811354,16.17,2,2023-04-28,13:39:00
43,0,-96.63922795740028,145092.04454725588,14066.431682443595,15.14,2,2023-04-28,13:39:00
44,0,-100.22379199596746,145092.0500122503,14511.59579412591,14.92,2,2023-04-28,13:39:00
45,0,-100.20350622462078,145092.05547893388,13503.792120090393,15.17,2,2023-04-28,13:39:00
46,0,-102.74272610277573,145092.0607901845,,16.16,2,2023-04-28,13:39:00
47,0,-97.6868568459923,145092.06485087072,13365.254302232443,15.35,2,2023-04-28,13:39:00
48,0,-105.18281497649599,145092.07086931253,13544.381110721173,15.01,2,2023-04-28,13:39:00
49,0,-96.47353676998571,145092.07563881454,14327.847684288758,15.19,2,2023-04-28,13:39:00
50,0,-104.84981508057301,145092.0810654751,13875.786640470105,15.51,2,2023-04-28,13:39:00
51,0,-100.15249439123689,145092.08589322734,14768.250839586244,15.42,2,2023-04-28,13:39:00
52,0,-105.07749716249054,145092.09160556897,12839.132126338878,15.2,2,2023-04-28,13:39:00
53,0,-108.954449925626,145092.0972342709,13081.421919561028,16.21,2,2023-04-28,13:39:00
54,0,-103.83854573469196,145092.10209845565,14072.65131023533,15.12,2,2023-04-28,13:39:00
55,0,-107.40503475341067,145092.10811130345,15119.500562955263,15.15,2,2023-04-28,13:39:00
56,0,-105.79485997430528,145092.11346354272,14137.309725534167,16.25,2,2023-04-28,13:39:00
57,0,-99.31078533210793,145092.1185223452,15292.467020735638,15.36,2,2023-04-28,13:39:00
58,0,-103.41680004366307,145092.12402800698,13743.282151087515,15.66,2,2023-04-28,13:39:00
59,0,-111.77849280437414,145092.12970439883,14280.425623024328,15.63,2,2023-04-28,13:39:00
60,0,-96.12506730429453,145092.1344652389,14210.954179446915,16.67,2,2023-04-28,13:39:00
61,0,-108.72247896302892,145092.13973950007,14864.455377390079,15.49,2,2023-04-28,13:39:00
62,0,-96.30421728072581,145092.1444579053,14485.164749189344,16.18,2,2023-04-28,13:39:00
63,0,-107.97923157128369,145092.14989281906,14672.161445061085,16.44,2,2023-04-28,13:39:00
64,0,-110.28582503813482,145092.15478982186,13289.132518013546,16.87,2,2023-04-28,13:39:00
65,0,-101.33647420136712,145092.15952899796,14201.601154697475,15.91,2,2023-04-28,13:39:00
66,0,-109.10844727071787,145092.16499097308,14301.68989036982,15.74,2,2023-04-28,13:39:00
67,0,-101.12714130537526,145092.1699191735,14320.603250014861,15.64,2,2023-04-28,13:39:00
68,0,-111.34998278445963,145092.1752716391,15433.474135457354,15.89,2,2023-04-28,13:39:00
69,0,-104.06937956815368,145092.18013797823,14669.353462908886,16.04,2,2023-04-28,13:39:00
70,0,-102.71388244662074,145092.18538103387,15473.443361492831,16.58,2,2023-04-28,13:39:00
71,0,-116.84526859375339,145092.19158590294,14044.827356593558,15.75,2,2023-04-28,13:39:00
72,0,-105.05249093644689,145092.19659806168,15464.95660434592,16.68,2,2023-04-28,13:39:00
73,0,-108.74259423086389,145092.2025126385,14058.241284643815,16.01,2,2023-04-28,13:39:00
74,0,-98.85910858590381,145092.20741720378,14871.310402955036,16.19,2,2023-04-28,13:39:00
75,0,-91.85817513327234,145092.21198881857,12756.893601248845,16.35,2,2023-04-28,13:39:00
76,0,-102.07940943062417,145092.21718918838,14459.835893573545,15.38,2,2023-04-28,13:39:00
77,0,-115.36279243624445,145092.2232412314,15061.823669542518,15.88,2,2023-04-28,13:39:00
78,0,-100.98844262190147,145092.22838987183,13864.664343490429,16.53,2,2023-04-28,13:39:00
79,0,-100.47994048549245,145092.23350972674,13527.07197376399,15.93,2,2023-04-28,13:39:00
80,0,-105.79357810957697,145092.23921095504,13413.186447342918,16.21,2,2023-04-28,13:39:00
81,0,-109.12770739485899,145092.2447355751,14331.279869107766,17.52,2,2023-04-28,13:39:00
82,0,-99.31478662294873,145092.2493068449,14721.854919176996,15.79,2,2023-04-28,13:39:00
83,0,-107.00509304400568,145092.25537451258,14171.54588438321,16.3,2,2023-04-28,13:39:00
84,0,-96.54047792594451,145092.26027096916,14007.57812806912,16.67,2,2023-04-28,13:39:00
85,0,,145092.26470266338,14746.737008224216,16.37,2,2023-04-28,13:39:00
86,0,-108.10373294942185,145092.27032954537,13664.696357363988,16.31,2,2023-04-28,13:39:00
87,0,-100.47816542878854,145092.27542922454,13739.222392314727,16.45,2,2023-04-28,13:39:00
88,0,-103.14214633258182,145092.28055934532,13659.217284791479,16.26,2,2023-04-28,13:39:00
89,0,-102.27438926422417,145092.28577665202,13511.8707316676,16.47,2,2023-04-28,13:39:00
90,0,-108.59595917491066,145092.29163975897,14906.307113375462,17.09,2,2023-04-28,13:39:00
91,0,-106.07253333701162,145092.2970368601,14105.78299345852,16.98,2,2023-04-28,13:39:00
92,0,-97.30482091198027,145092.30186322026,14436.081522756,16.42,2,2023-04-28,13:39:00
93,0,-112.98061055534275,145092.30792031757,14648.555220051247,16.98,2,2023-04-28,13:39:00
94,0,-106.58038072816271,145092.3134553323,15075.168079488298,16.56,2,2023-04-28,13:39:00
95,0,-101.34705653909005,145092.31861773395,14987.156059866233,16.62,2,2023-04-28,13:39:00
96,0,-109.72220573984725,145092.32418121363,14134.622382049009,15.98,2,2023-04-28,13:39:00
97,0,-101.38320100222927,145092.32942839267,14098.02979621082,16.66,2,2023-04-28,13:39:00
98,0,-107.20830925523367,145092.3355944719,16085.109356998402,17.62,2,2023-04-28,13:39:00
99,0,-105.92133497492038,145092.34131028707,15313.975750839738,16.21,2,2023-04-28,13:39:00
100,0,-110.49991535170432,145092.34723971563,14144.568257554309,16.65,2,2023-04-28,13:39:00
101,0,-105.49884324826947,145092.35243207155,14647.45547015522,16.14,2,2023-04-28,13:39:00
102,0,-104.51184989309297,145092.3573379432,14539.322447585228,17.36,2,2023-04-28,13:39:00
103,0,-99.31075190610214,145092.36214337425,14951.62439037184,17.3,2,2023-04-28,13:39:00
104,0,-104.14361736792824,145092.36714158527,14843.33992881273,17.41,2,2023-04-28,13:39:00
105,0,-113.46413509109777,145092.37288860217,15100.565581410572,16.98,2,2023-04-28,13:39:00
106,0,-103.25248105229444,145092.37816027965,14142.996147842607,16.99,2,2023-04-28,13:39:00
107,0,-106.06144807022028,145092.38367261254,14585.745499565544,17.95,2,2023-04-28,13:39:00
108,0,-103.0804867024024,145092.38934124968,14091.934304343025,16.51,2,2023-04-28,13:39:00
109,0,-106.09366243343298,145092.3946906812,14693.056091474544,15.85,2,2023-04-28,13:39:00
110,0,-109.4294127173968,145092.40006484953,14753.827807026024,16.26,2,2023-04-28,13:39:00
111,0,-98.08515664125872,145092.4053770658,14931.431699232868,17.0,2,2023-04-28,13:39:00
112,0,-104.3012887054509,145092.41063096398,14330.73509823935,17.53,2,2023-04-28,13:39:00
113,0,-99.44250458130324,145092.41594054087,14612.41636032723,16.69,2,2023-04-28,13:39:00
114,0,-97.97765691554265,145092.4206497752,15281.711400369311,16.81,2,2023-04-28,13:39:00
115,0,-111.57553016322944,145092.42666757747,14785.041858348814,17.15,2,2023-04-28,13:39:00
116,0,-99.32584054457543,145092.43127443,14757.593410925916,17.73,2,2023-04-28,13:39:00
117,0,-94.56548007214703,145092.4359250589,13650.547817053515,17.42,2,2023-04-28,13:39:00
118,0,-102.51328811102901,145092.44122322343,15491.199412047543,17.61,2,2023-04-28,13:39:00
119,0,-103.78315099979984,145092.44653649075,13487.64212770195,17.52,2,2023-04-28,13:39:00
