time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-60.5566565551719,77092.16113100528,12992.12882625259,-1.8,2,2023-01-24,13:10:00
1,0,-66.55533458109376,77092.16135898037,12929.854433920493,-1.22,2,2023-01-24,13:10:00
2,0,-66.44054161006643,77092.16207859073,12867.183840927803,-2.5,2,2023-01-24,13:10:00
3,0,-75.26335488178859,77092.16348495688,14686.164379066533,-1.9,2,2023-01-24,13:10:00
4,0,-74.83331740008352,77092.16534028121,14291.04435205613,-0.84,2,2023-01-24,13:10:00
5,0,-68.76275298632802,77092.16622266937,13064.544083259932,-0.99,2,2023-01-24,13:10:00
6,0,-83.60870510034205,77092.16928737596,13001.358441852528,-2.69,2,2023-01-24,13:10:00
7,0,-82.10880747559598,77092.17272567503,14086.185473622905,-1.64,2,2023-01-24,13:10:00
8,0,-96.47378406881667,77092.17706059261,13513.24633877415,-1.18,2,2023-01-24,13:10:00
9,0,-98.84397177070879,77092.1812898243,13137.966948191604,-0.93,2,2023-01-24,13:10:00
10,0,-109.43042579770196,77092.18664997078,14722.035826246589,-0.66,2,2023-01-24,13:10:00
11,0,-106.13710184235028,77092.19187317808,12234.669841446801,-2.01,2,2023-01-24,13:10:00
12,0,-106.04431850979608,77092.19782473301,12914.3185809969,-0.95,2,2023-01-24,13:10:00
13,0,-106.62259348478511,77092.20362947414,12815.12073071673,-0.86,2,2023-01-24,13:10:00
14,0,-119.39308895400386,77092.21094261584,13299.747423348002,-0.33,2,2023-01-24,13:10:00
15,0,-123.42750829551609,77092.2188195092,12079.310433703551,-0.56,2,2023-01-24,13:10:00
16,0,-128.57095946602857,77092.22746985457,13302.309146971766,-0.5,2,2023-01-24,13:10:00
17,0,-129.58025699531981,77092.23538911434,12706.695556434559,-0.47,2,2023-01-24,13:10:00
18,0,-130.05318752010993,77092.24432623062,13753.937310361334,-0.57,2,2023-01-24,13:10:00
19,0,-127.83995797707225,77092.25276039784,12674.87754464239,0.1,2,2023-01-24,13:10:00
20,0,-131.54939229747353,77092.26097084736,12467.655643235103,-0.91,2,2023-01-24,13:10:00
21,0,-135.97538768266372,77092.2704066316,13477.421147852236,0.28,2,2023-01-24,13:10:00
22,0,-138.19714694932009,77092.27950427796,13014.997208573322,-0.35,2,2023-01-24,13:10:00
23,0,-128.09339326103247,77092.28801579936,12717.560383076954,-0.45,2,2023-01-24,13:10:00
24,0,-135.09225970603845,77092.2972594311,12767.796655481854,-0.2,2,2023-01-24,13:10:00
25,0,-141.48280926898724,77092.30688031795,12538.745410793828,-0.11,2,2023-01-24,13:10:00
26,0,-133.74967555296456,77092.31606593377,14573.972908276375,0.97,2,2023-01-24,13:10:00
27,0,-137.20170634166342,77092.3258342389,13364.19494205182,-0.47,2,2023-01-24,13:10:00
28,0,-133.82949024449547,77092.33465792729,13539.311019492176,-0.43,2,2023-01-24,13:10:00
29,0,-136.70193067025917,77092.34435336555,13342.100785811526,-0.23,2,2023-01-24,13:10:00
30,0,-134.04707274027226,77092.35331554658,13150.369945509863,0.27,error,2023-01-24,13:10:00
31,0,-137.01260882820316,77092.36308469583,12589.608499374355,0.07,2,2023-01-24,13:10:00
32,0,-129.9670896007056,77092.37160316682,12371.832888123481,-0.66,2,2023-01-24,13:10:00
33,0,-132.1379857086677,77092.38087260099,12586.030564799308,0.28,error,2023-01-24,13:10:00
34,0,-138.3898399532349,77092.39014097735,13453.189627197497,0.12,2,2023-01-24,13:10:00
