time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-79.53135124257196,95724.77849724288,14333.223461775446,-2.06,2,2023-01-30,18:11:00
1,0,-72.87673348232639,95724.77875023897,14282.572736644523,-2.73,2,2023-01-30,18:11:00
2,0,-78.15655298278526,95724.77998281951,15076.065091010778,-2.3,2,2023-01-30,18:11:00
3,0,-77.62853486675965,95724.78134366123,13306.993572596099,-2.37,2,2023-01-30,18:11:00
4,0,-89.6060625882847,95724.7840536838,13984.152232481436,-1.96,2,2023-01-30,18:11:00
5,0,-99.67305462687912,95724.78830768417,14797.418614653474,-2.68,2,2023-01-30,18:11:00
6,0,-95.78176338841635,95724.79163982697,14373.675347960065,-2.42,2,2023-01-30,18:11:00
7,0,-103.29324736697018,95724.79603102268,14744.648411129563,-1.83,2,2023-01-30,18:11:00
8,0,-104.18922521175648,95724.8006765176,13861.805406100275,-1.44,2,2023-01-30,18:11:00
9,0,-107.49442136117482,95724.80573946475,13908.357274413147,-1.85,2,2023-01-30,18:11:00
10,0,-113.61488402141413,95724.81200536429,13985.691978799061,-1.77,2,2023-01-30,18:11:00
11,0,-124.3823666008001,95724.81927642228,15687.428322082196,-1.55,2,2023-01-30,18:11:00
12,0,-129.696122349579,95724.82739324514,15242.689609945093,-1.42,2,2023-01-30,18:11:00
13,0,-123.01890737553087,95724.83505570774,14534.049882935638,-0.59,2,2023-01-30,18:11:00
14,0,-137.05948303808765,95724.84394238323,15490.926347863151,-1.04,2,2023-01-30,18:11:00
15,0,-149.7939107917334,95724.85434697347,13424.6395219939,-1.54,2,2023-01-30,18:11:00
16,0,-143.29673796923572,95724.86421634682,14064.272221941332,-1.02,2,2023-01-30,18:11:00
17,0,-160.06752049719756,95724.87598036729,15501.892470428518,-0.98,2,2023-01-30,18:11:00
18,0,-151.7248261822025,95724.8867118092,14083.079910803712,-1.77,2,2023-01-30,18:11:00
19,0,-149.8468319856366,95724.89755892866,14449.444157908678,-2.08,2,2023-01-30,18:11:00
20,0,-162.57130515170158,95724.9102110474,14669.092584871925,-0.46,2,2023-01-30,18:11:00
21,0,-155.19710622297538,95724.92218858094,14760.641457449146,-1.21,2,2023-01-30,18:11:00
22,0,-151.10997411709067,95724.93380580936,15059.680935380717,-0.08,error,2023-01-30,18:11:00
23,0,-161.24506299876185,95724.94628886777,14769.277923314079,-0.39,2,2023-01-30,18:11:00
24,0,-160.91650600471834,95724.95877397094,13927.136789003272,-0.54,2,2023-01-30,18:11:00
25,0,-160.89514606239507,95724.97092212357,13685.718106821472,-0.47,2,2023-01-30,18:11:00
26,0,-149.79264858811624,95724.98220557047,14838.421835482177,-0.51,2,2023-01-30,18:11:00
27,0,-156.0978618630699,95724.9937103647,14893.473796238059,-0.92,2,2023-01-30,18:11:00
28,0,-150.88138888673248,95725.00565238205,14300.272131223623,-0.39,2,2023-01-30,18:11:00
29,0,-165.37332409166385,95725.01837197809,14817.273172025809,-0.8,2,2023-01-30,18:11:00
30,0,-158.90617943511825,95725.03031997808,14528.470017994237,0.43,2,2023-01-30,18:11:00
31,0,-155.00990533273296,95725.0419083954,14882.127973002458,0.31,2,2023-01-30,18:11:00
32,0,-161.34602873816632,95725.05441439926,13859.571542470518,0.06,error,2023-01-30,18:11:00
33,0,-152.21486956568123,95725.06568139182,14720.431618585619,0.4,2,2023-01-30,18:11:00
34,0,-151.58565988175275,95725.07710332189,13793.411537928503,0.84,2,2023-01-30,18:11:00
35,0,-153.98303273831124,95725.08865619458,15145.22797454442,-0.69,2,2023-01-30,18:11:00
36,0,-159.4404657914792,95725.10107884393,14734.690028944591,0.38,2,2023-01-30,18:11:00
37,0,-146.8857597424011,95725.11167876847,14130.06669900259,0.44,2,2023-01-30,18:11:00
38,0,-154.2589419988386,95725.12339833785,15584.56696565056,0.65,2,2023-01-30,18:11:00
39,0,-155.49572860291065,95725.13512692715,14119.617568058371,0.43,2,2023-01-30,18:11:00
40,0,-160.0972864084482,95725.14735926983,14935.392366554386,1.12,2,2023-01-30,18:11:00
41,0,-152.20730582231946,95725.1585422081,15513.365393654847,1.35,2,2023-01-30,18:11:00
42,0,-152.40779953902435,95725.17007003215,13983.055388021483,0.89,2,2023-01-30,18:11:00
43,0,-151.42982719067345,95725.18178570377,13841.360039082727,1.56,2,2023-01-30,18:11:00
44,0,-144.88915218528257,95725.19212144578,15137.791225332508,1.36,2,2023-01-30,18:11:00
45,0,-161.17450294833694,95725.2045451874,,1.08,2,2023-01-30,18:11:00
46,0,-156.75607193019428,95725.21679090476,14431.386098515046,1.38,2,2023-01-30,18:11:00
47,0,-152.74230852978414,95725.2281990336,14152.588776048317,1.21,2,2023-01-30,18:11:00
48,0,-157.0829557394935,95725.24013864996,13778.587259547337,1.72,2,2023-01-30,18:11:00
49,0,-160.3526878053271,95725.25233239247,14384.834399026742,2.06,2,2023-01-30,18:11:00
50,0,-157.3009803252488,95725.26464863136,14000.438646332248,2.05,2,2023-01-30,18:11:00
51,0,-160.29088884068386,95725.27696520304,15417.693728363429,1.85,2,2023-01-30,18:11:00
52,0,-161.45289495443387,95725.28911968917,13727.426526988109,2.41,2,2023-01-30,18:11:00
53,0,-162.61784948408254,95725.30147487868,14994.850261978343,1.8,2,2023-01-30,18:11:00
54,0,-160.19982204934348,95725.31357218885,13474.405397159282,2.33,2,2023-01-30,18:11:00
55,0,-150.9761938157789,95725.32471917533,14285.845847477953,1.56,2,2023-01-30,18:11:00
56,0,-156.20648227641433,95725.33662556465,15203.967464880594,2.41,2,2023-01-30,18:11:00
57,0,-152.1725678761679,95725.34826830635,12755.931477420392,2.47,2,2023-01-30,18:11:00
58,0,-156.10611633565406,95725.36013826844,13736.038910977202,2.13,2,2023-01-30,18:11:00
59,0,-150.84885533804052,95725.3712184705,13630.529864420712,2.6,2,2023-01-30,18:11:00
60,0,-142.79648723227797,95725.38165820419,15345.05980767673,2.42,2,2023-01-30,18:11:00
61,0,,95725.39440909163,14870.074067365907,3.4,2,2023-01-30,18:11:00
62,0,-155.10022812955856,95725.40640903388,15276.29108616471,2.73,2,2023-01-30,18:11:00
63,0,-157.16507716563427,95725.41868234711,14009.386042877699,1.33,2,2023-01-30,18:11:00
64,0,-162.6086553692827,95725.43122674737,14130.511159221995,2.15,2,2023-01-30,18:11:00
65,0,-145.8063229828335,95725.44261679769,13539.038716787461,2.85,2,2023-01-30,18:11:00
66,0,-150.51228903890046,95725.45457821786,14550.067707012617,2.18,2,2023-01-30,18:11:00
67,0,-156.23624205050322,95725.46634982366,15462.623753019325,2.93,2,2023-01-30,18:11:00
68,0,-157.48102395248486,95725.47843710468,13377.572241511494,3.52,2,2023-01-30,18:11:00
69,0,-157.51439073172926,95725.48946064591,14091.044176268138,3.59,2,2023-01-30,18:11:00
70,0,-158.29927584368164,95725.50149781651,13191.142477654535,3.62,2,2023-01-30,18:11:00
71,0,-159.0528459074019,95725.51341382455,13485.463649310328,2.43,2,2023-01-30,18:11:00
72,0,-151.6234662777257,95725.52507428199,15523.463019276598,3.84,2,2023-01-30,18:11:00
73,0,-151.9182848477999,95725.53599815702,13888.448091918417,3.62,2,2023-01-30,18:11:00
74,0,-159.657826934867,95725.54850593903,14379.384814598028,4.76,2,2023-01-30,18:11:00
75,0,-149.0912710028916,95725.5601586798,12805.009270419152,3.4,2,2023-01-30,18:11:00
76,0,-152.04002058247897,95725.5713991057,14401.132220700081,4.12,2,2023-01-30,18:11:00
77,0,-149.05756103819752,95725.58250144006,14334.388609088617,3.53,2,2023-01-30,18:11:00
78,0,-157.23412194126945,95725.59475129265,14925.4046117674,3.57,2,2023-01-30,18:11:00
79,0,-154.07551195502654,95725.60621178377,13333.515738762442,4.36,2,2023-01-30,18:11:00
80,0,-154.55088953495186,95725.61747612891,13608.068815323844,3.32,2,2023-01-30,18:11:00
81,0,-153.29525304678737,95725.62915847306,14437.575261453901,3.63,2,2023-01-30,18:11:00
82,0,-163.230367535941,95725.64117075286,13644.035608097052,4.32,2,2023-01-30,18:11:00
83,0,-163.42081887249142,95725.6538969865,14247.42195198708,4.06,2,2023-01-30,18:11:00
84,,-157.1188133593247,95725.66506286344,14846.650316530251,4.52,2,2023-01-30,18:11:00
85,0,-161.41762513888682,95725.67721450404,13384.909415618022,4.56,2,2023-01-30,18:11:00
86,0,-162.48284847544807,95725.68959797187,12791.887319772928,4.44,2,2023-01-30,18:11:00
87,0,-161.00749585043593,95725.7019699742,14735.603685245209,3.61,2,2023-01-30,18:11:00
88,0,,95725.71420164693,14105.674115785316,4.8,2,2023-01-30,18:11:00
89,0,-158.99899847061366,95725.72612697902,14181.12639765234,5.23,2,2023-01-30,18:11:00
90,0,-168.3113226718709,95725.73924905273,14742.496265509713,5.12,2,2023-01-30,18:11:00
91,0,-159.6341884710464,95725.75132266736,14541.99335254694,4.06,2,2023-01-30,18:11:00
92,0,-159.43588080579917,95725.76354199737,15025.61725523492,4.74,2,2023-01-30,18:11:00
93,0,-161.01350146492166,95725.77594713648,14354.784130891512,5.55,2,2023-01-30,18:11:00
94,0,-156.61437785967217,95725.78771628352,15292.078674427437,5.89,2,2023-01-30,18:11:00
95,0,-159.3244757193907,95725.79926304596,14154.850059575336,5.29,2,2023-01-30,18:11:00
96,0,-148.05056048481126,95725.81072945287,13501.79713052334,4.53,2,2023-01-30,18:11:00
97,0,-157.26351223580224,95725.82245234645,15794.244822402292,5.07,2,2023-01-30,18:11:00
98,0,-161.75410912776118,95725.83421406396,14343.958965800688,5.14,2,2023-01-30,18:11:00
