time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-86.88720957125739,54218.626949087506,12124.028693030838,30.75,2,2023-08-03,12:37:00
1,0,-79.0941568689681,54218.62735292412,13178.385559008591,30.83,2,2023-08-03,12:37:00
2,0,-81.82850023648034,54218.62786833535,13599.870619049932,30.21,2,2023-08-03,12:37:00
3,0,-93.14730476162359,54218.629802701515,13166.697734572022,30.96,2,2023-08-03,12:37:00
4,0,-92.66234899576133,54218.63176553747,14362.734403830127,31.13,2,2023-08-03,12:37:00
5,0,-102.6377040162835,54218.63504712242,12391.034809853292,31.2,2,2023-08-03,12:37:00
6,0,-107.06968875708546,54218.63869671908,14540.711777119499,30.57,2,2023-08-03,12:37:00
7,0,-111.29960244421717,54218.643843029575,13399.617107821137,31.01,2,2023-08-03,12:37:00
8,0,-112.99000458884188,54218.64881174987,13265.135602656572,30.69,2,2023-08-03,12:37:00
9,0,-119.97916400818181,54218.654977855775,11887.67620123209,30.54,2,2023-08-03,12:37:00
10,0,-120.54659770082145,54218.661248478056,13287.284290442622,30.73,2,2023-08-03,12:37:00
11,0,-126.06505583771408,54218.66838832832,12553.784470881777,31.41,2,2023-08-03,12:37:00
12,0,-137.53301612308982,54218.67725247729,12947.948447629198,30.63,2,2023-08-03,12:37:00
13,0,-133.7170656909377,54218.685734708306,13493.474443569105,31.11,2,2023-08-03,12:37:00
14,error,-141.61215676151866,54218.694290688974,13419.32879385968,30.82,2,2023-08-03,12:37:00
15,0,-147.9909720137136,54218.70411255027,12735.181682720406,30.79,2,2023-08-03,12:37:00
16,0,-142.86620519558116,54218.71423262598,12357.09939420202,30.26,2,2023-08-03,12:37:00
17,0,-148.9968192199145,54218.72504689079,12880.449312581553,30.57,2,2023-08-03,12:37:00
18,,-156.11566931784313,54218.73563924886,13896.211034666443,30.11,2,2023-08-03,12:37:00
19,0,-160.15654729533694,54218.74786043196,13822.85484053189,30.41,error,2023-08-03,12:37:00
20,0,-162.77083392295043,54218.760610926394,13252.826336403803,29.1,2,2023-08-03,12:37:00
21,0,-161.015429985451,54218.77263138819,12782.726776184054,30.71,2,2023-08-03,12:37:00
22,,-159.77455560555416,54218.78525701326,,29.76,2,2023-08-03,12:37:00
23,0,-157.20569033948306,54218.79664497504,13416.945235500467,30.27,2,2023-08-03,12:37:00
24,0,-157.47896777495373,54218.808162691246,13712.16193055538,30.03,2,2023-08-03,12:37:00
25,0,-155.54642432476368,54218.81999971921,13002.106640111704,29.23,2,2023-08-03,12:37:00
26,0,-163.8527504402641,54218.83315078053,13039.561259114129,30.1,2,2023-08-03,12:37:00
27,0,-161.51820483150567,54218.845313610596,13299.395083734053,29.32,2,2023-08-03,12:37:00
28,0,-162.63560750973403,54218.85835605235,13843.060841109791,29.67,2,2023-08-03,12:37:00
29,0,-159.46517312377466,54218.8705437739,11372.911009178752,29.85,2,2023-08-03,12:37:00
30,0,-164.98226752345738,54218.88312071401,13917.745005828723,30.38,2,2023-08-03,12:37:00
31,0,-161.64857739106748,54218.896052657234,12936.204703473997,29.06,2,2023-08-03,12:37:00
32,0,-160.91615809240244,54218.90853147031,12957.169666567042,30.75,2,2023-08-03,12:37:00
33,0,-153.68514765854306,54218.92034932817,13977.699691839112,30.34,2,2023-08-03,12:37:00
34,0,-160.69026395101974,54218.932707498636,13662.888334300547,29.49,2,2023-08-03,12:37:00
35,0,-159.20576223059032,54218.944669538185,13543.001405918912,30.07,2,2023-08-03,12:37:00
36,0,-160.17500175200334,54218.956764733455,13145.158677616673,29.89,2,2023-08-03,12:37:00
37,,-157.00521081703332,54218.968658045764,14558.880148015702,29.35,2,2023-08-03,12:37:00
38,0,-156.31966887846752,54218.980803066086,12034.330794330792,29.38,2,2023-08-03,12:37:00
39,0,-163.63864213359932,54218.99324047336,14521.555264615945,28.6,2,2023-08-03,12:37:00
40,0,-159.0476962612818,54219.00552355463,12306.096144145326,29.45,2,2023-08-03,12:37:00
41,0,-155.89895788025973,54219.017946824686,13662.888906779152,29.82,2,2023-08-03,12:37:00
42,0,-163.43742495252144,54219.03111163945,14178.44823258752,28.93,2,2023-08-03,12:37:00
43,0,-159.99705654349606,54219.042926469614,11360.896022926176,29.63,2,2023-08-03,12:37:00
44,0,-148.9925396406153,54219.05403865789,13251.125172652319,29.92,2,2023-08-03,12:37:00
45,0,-161.543294461313,54219.06683686391,12366.400160502299,29.5,2,2023-08-03,12:37:00
46,0,-154.83354612943847,54219.07886877908,11704.353521770852,30.46,2,2023-08-03,12:37:00
47,0,-155.9062366987846,54219.0902732586,13440.346105211971,29.45,2,2023-08-03,12:37:00
48,0,-155.6263515234704,54219.10208188973,14402.850032345043,28.92,2,2023-08-03,12:37:00
49,0,-150.99573267496297,54219.1133996177,13584.344517524787,31.19,2,2023-08-03,12:37:00
50,0,-161.42200098323417,54219.12563182601,13265.815847573025,29.51,2,2023-08-03,12:37:00
51,0,-148.1616706708876,54219.13741611928,14468.778293723582,29.0,2,2023-08-03,12:37:00
52,0,-155.36258452694454,54219.14939259163,13263.941947595493,29.61,2,2023-08-03,12:37:00
53,0,-164.4509473003197,54219.16192030342,13422.952533912376,29.29,2,2023-08-03,12:37:00
54,0,-165.13853070903588,54219.174841522385,12323.476505475795,29.95,2,2023-08-03,12:37:00
55,,-166.2786580768947,54219.18732781881,12674.747771380227,29.76,2,2023-08-03,12:37:00
56,0,-159.354888457689,54219.19969513708,12016.524580536154,29.21,2,2023-08-03,12:37:00
57,0,-161.99375386810075,54219.212426853155,12674.896758105546,29.0,2,2023-08-03,12:37:00
58,0,-162.65404832313817,54219.224870095306,13049.42536806227,29.8,2,2023-08-03,12:37:00
59,0,-159.6472006426657,54219.23697311876,14133.763190866333,29.69,2,2023-08-03,12:37:00
60,0,-155.7303633804482,54219.24917100968,14186.146054222523,29.5,2,2023-08-03,12:37:00
61,0,-165.0390792963172,54219.26176585888,13618.088877929024,29.4,2,2023-08-03,12:37:00
62,0,-161.16033131020012,54219.273935885925,12217.60092513344,29.43,2,2023-08-03,12:37:00
63,0,-168.36835500338427,54219.286503013,13548.841455965614,29.62,2,2023-08-03,12:37:00
64,0,-155.6086071025481,54219.29838328179,12923.65936883596,29.7,2,2023-08-03,12:37:00
65,0,-158.75151708355415,54219.3104840971,13607.022185147674,29.35,2,2023-08-03,12:37:00
66,0,-161.51247026899873,54219.32338598912,13436.24557568835,29.87,2,2023-08-03,12:37:00
67,0,-154.610524186752,54219.3356243688,13586.022383949943,27.99,2,2023-08-03,12:37:00
68,0,-160.8639317580237,54219.34775940847,14233.771119394114,29.26,2,2023-08-03,12:37:00
69,0,-155.65374023241833,54219.359860330325,14384.500497799865,29.49,2,2023-08-03,12:37:00
70,0,-156.7080712810794,54219.371171378574,14022.328738527378,28.61,2,2023-08-03,12:37:00
71,0,-150.36367807738705,54219.382478966545,14293.828151690217,28.49,2,2023-08-03,12:37:00
72,0,-167.37592618329052,54219.39617165477,11529.891588851671,28.48,2,2023-08-03,12:37:00
73,0,-161.29187634433956,54219.40832642459,13241.72788122948,29.07,2,2023-08-03,12:37:00
74,0,-152.8716026530779,54219.42047485468,12760.924171088263,28.94,2,2023-08-03,12:37:00
75,0,-152.78031701486657,54219.43213034192,13978.225737527599,27.91,2,2023-08-03,12:37:00
76,0,-158.71003511173643,54219.44479228386,12708.48774190138,27.79,2,2023-08-03,12:37:00
77,0,-155.7519827616975,54219.45643287694,12690.767111595356,28.56,2,2023-08-03,12:37:00
78,0,-155.44885634938623,54219.46811736547,11910.885670163714,27.98,2,2023-08-03,12:37:00
79,0,-160.3184432529755,54219.480277985946,12932.684985922002,28.31,2,2023-08-03,12:37:00
80,0,-153.82533532463557,54219.49210542717,13687.010117862634,28.72,2,2023-08-03,12:37:00
81,0,-160.0512987473234,54219.50442619573,12235.643698374164,27.16,2,2023-08-03,12:37:00
82,0,-159.9310442202292,54219.51705521939,14328.824641976924,27.75,2,2023-08-03,12:37:00
83,0,-157.47889892719212,54219.5287157644,14010.374553974287,28.46,2,2023-08-03,12:37:00
84,0,-162.83326782935882,54219.54117445328,13815.403552146934,28.6,2,2023-08-03,12:37:00
85,0,-156.1835983502492,54219.553030158015,12607.912166938107,28.03,2,2023-08-03,12:37:00
86,0,-161.65318989575005,54219.56552035688,14254.638581245572,28.47,2,2023-08-03,12:37:00
87,0,-159.5269469505024,54219.57797624738,13909.224255617177,27.7,2,2023-08-03,12:37:00
88,0,-153.0446217009541,54219.58945021503,15202.368851436704,28.18,2,2023-08-03,12:37:00
89,0,-157.84729822013023,54219.60191921317,13070.489352809278,28.13,2,2023-08-03,12:37:00
90,0,-159.5111968172152,54219.61373020931,13792.16904847759,27.36,2,2023-08-03,12:37:00
91,0,-161.10689579805646,54219.626433997764,13414.120880324037,28.1,2,2023-08-03,12:37:00
92,0,-149.7360535500534,54219.63791082933,13130.120497360782,27.73,2,2023-08-03,12:37:00
93,0,-155.11051722597398,54219.65015369766,11897.720534167369,27.06,2,2023-08-03,12:37:00
94,0,-162.4722077513072,54219.6626189852,13563.355177954983,28.7,2,2023-08-03,12:37:00
95,0,-154.5381985023383,54219.67417942186,13101.587142413384,28.46,2,2023-08-03,12:37:00
