time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-63.77247965166997,88678.03401732934,15720.579526744064,13.32,2,2023-04-25,13:50:00
1,0,-61.84462403512456,88678.03491504323,15513.60565116393,14.26,2,2023-04-25,13:50:00
2,0,-61.6899535942218,88678.03584719234,14512.131600872111,12.75,2,2023-04-25,13:50:00
3,0,-63.25763612028582,88678.03631584118,15733.252794620363,13.93,2,2023-04-25,13:50:00
4,0,-70.40105887386615,88678.03828559809,14324.014196516202,13.49,2,2023-04-25,13:50:00
5,0,-71.03636806344178,88678.04011810172,15309.524074252075,13.38,2,2023-04-25,13:50:00
6,0,-77.66304691933071,88678.04273857856,15196.446778022144,13.32,2,2023-04-25,13:50:00
7,0,-81.97467176062649,88678.04542075815,15034.353383432912,14.27,2,2023-04-25,13:50:00
8,0,-81.6718639878608,88678.04837113793,15385.503565811445,13.89,2,2023-04-25,13:50:00
9,0,-85.89581403807694,88678.05167345099,15587.869953712916,13.54,2,2023-04-25,13:50:00
10,0,-81.75915585067882,88678.05492753573,16347.048807682946,13.8,2,2023-04-25,13:50:00
11,0,-85.92078816271001,88678.05840288567,15378.839659255822,14.08,2,2023-04-25,13:50:00
12,0,-101.65519560278514,88678.06341983117,15760.059167564583,14.6,2,2023-04-25,13:50:00
13,0,-100.53668708683696,88678.06865841371,15243.94495652971,13.82,2,2023-04-25,13:50:00
14,0,-96.45551262632614,88678.07338402903,17560.447408417327,14.03,2,2023-04-25,13:50:00
15,0,-95.32687790559983,88678.07871467572,14836.99022457365,13.65,2,2023-04-25,13:50:00
16,0,-96.56004987946456,88678.08423656238,16114.306816095946,13.69,2,2023-04-25,13:50:00
17,0,-101.37267394872227,88678.08986048702,14521.028638869884,14.76,2,2023-04-25,13:50:00
18,0,-93.00108049635428,88678.09458810135,15129.350030222333,15.17,2,2023-04-25,13:50:00
19,0,-96.3846096816379,88678.10022697276,14825.608580359969,13.96,2,2023-04-25,13:50:00
20,0,-105.99519841982743,88678.10649925299,15862.169639087533,14.2,2,2023-04-25,13:50:00
21,0,-99.5527214245788,88678.11221881054,15812.711438414157,13.79,2,2023-04-25,13:50:00
22,0,-108.4362384112427,88678.11904092251,16769.62196583974,13.77,2,2023-04-25,13:50:00
23,0,-108.01769321953213,88678.12520130412,15297.498797538994,14.59,2,2023-04-25,13:50:00
