time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-78.88644174719117,109935.14337138362,17303.8738625989,2.24,2,2023-01-22,16:36:00
1,0,-77.41566670218708,109935.14362916628,17286.707028963057,2.37,2,2023-01-22,16:36:00
2,0,-83.15056147251481,109935.14411131087,17211.16525685415,2.15,2,2023-01-22,16:36:00
3,0,-90.51205873830061,109935.14552306393,17944.05796373676,3.0,2,2023-01-22,16:36:00
4,0,-80.84664925087746,109935.1455937324,17168.527362848272,1.2,2,2023-01-22,16:36:00
5,0,-87.78658797119454,109935.14707041062,16976.276376222002,2.67,2,2023-01-22,16:36:00
6,0,-83.5047369561726,109935.14765435633,16914.459554111752,2.37,2,2023-01-22,16:36:00
7,0,-87.47669480655203,109935.14918879079,16754.795028251192,2.92,2,2023-01-22,16:36:00
8,0,-91.63327485934005,109935.15036610416,18790.1927525724,4.16,2,2023-01-22,16:36:00
9,0,-99.94275472866464,109935.15284224472,17920.551107105865,3.89,2,2023-01-22,16:36:00
10,0,-87.66321221568963,109935.1543287545,17240.533886635367,2.87,2,2023-01-22,16:36:00
11,0,-93.8306058477738,109935.1563503503,16783.482538332173,3.09,2,2023-01-22,16:36:00
12,0,-106.35740739267509,109935.1593655227,16449.47723602968,2.83,2,2023-01-22,16:36:00
13,0,-102.38851500775768,109935.16267237371,17908.038359669692,3.24,2,2023-01-22,16:36:00
14,0,-117.3618307452202,109935.16700912343,17055.21923482741,3.75,2,2023-01-22,16:36:00
15,0,-113.38871929174204,109935.17164711363,17630.80609838415,2.79,2,2023-01-22,16:36:00
16,0,-108.43989499145509,109935.17499678792,18381.75344301591,4.29,2,2023-01-22,16:36:00
17,0,-107.1992801862846,109935.17900887168,16455.288256598084,4.03,2,2023-01-22,16:36:00
18,0,-113.162839978047,109935.18335233694,16760.96962161342,4.07,2,2023-01-22,16:36:00
19,0,-120.28672327911876,109935.1886668367,17685.077689796788,3.89,2,2023-01-22,16:36:00
20,0,-116.08762071125341,109935.19330133557,17098.43910635616,3.32,2,2023-01-22,16:36:00
21,0,-109.36144800529607,109935.1971632145,17137.361656108962,4.34,2,2023-01-22,16:36:00
22,0,-120.2949435900648,109935.20238144118,17931.364642344564,3.74,2,2023-01-22,16:36:00
23,0,-113.10157431317248,109935.20693818945,17863.023383616113,3.12,2,2023-01-22,16:36:00
24,0,-123.80697925515504,109935.21253828418,16992.655105246213,4.07,2,2023-01-22,16:36:00
25,0,-114.56890755877758,109935.2175592583,16832.505115124797,3.51,2,2023-01-22,16:36:00
26,0,-122.79972188933544,109935.22278338301,17213.947846230883,3.86,2,2023-01-22,16:36:00
27,0,-117.5287915093196,109935.2279478176,18168.088517526023,4.58,2,2023-01-22,16:36:00
28,0,-111.58881273904693,109935.23226393411,15964.846075068399,4.23,2,2023-01-22,16:36:00
29,0,-105.22805599833364,109935.23603933236,17178.29189543062,4.34,2,2023-01-22,16:36:00
30,0,-123.56660231716373,109935.2416780943,17771.21384032643,5.0,2,2023-01-22,16:36:00
31,0,-119.06657982929474,109935.24683558321,16776.1339096421,3.36,2,2023-01-22,16:36:00
32,0,-112.11925456320306,109935.25112588803,16165.976728757398,5.11,2,2023-01-22,16:36:00
33,0,-110.52254472384274,109935.25464621346,16409.440043423867,4.69,2,2023-01-22,16:36:00
34,0,-121.89718784621765,109935.26017930583,17546.248505245425,4.65,2,2023-01-22,16:36:00
35,0,-108.38398869062009,109935.26510561268,17197.383932129993,4.73,2,2023-01-22,16:36:00
36,0,-117.38860670337758,109935.27053156348,15751.332988835798,5.13,2,2023-01-22,16:36:00
37,0,-121.46071797075274,109935.27557306213,16870.79846441553,5.39,2,2023-01-22,16:36:00
38,0,-120.15060617784796,109935.28007148989,18286.070999004165,4.82,2,2023-01-22,16:36:00
39,0,-114.68867374013739,109935.28458186478,17216.907574359295,4.94,2,2023-01-22,16:36:00
40,0,-113.75340839786786,109935.28936031634,17726.89071413021,5.37,2,2023-01-22,16:36:00
41,0,-117.17533320575187,109935.2941457236,17190.318979366333,4.09,2,2023-01-22,16:36:00
42,0,-107.41687084536642,109935.29843738487,17915.854229073826,5.15,2,2023-01-22,16:36:00
43,0,-119.16798041262672,109935.30319395519,17735.7793980545,5.51,2,2023-01-22,16:36:00
44,0,-119.93576223914584,109935.30842048625,17280.89748870712,5.08,2,2023-01-22,16:36:00
45,0,-117.70901253002914,109935.31324610801,16557.356263679823,5.0,2,2023-01-22,16:36:00
46,0,-117.65594106978715,109935.3183781739,17616.902423683507,5.38,2,2023-01-22,16:36:00
47,0,-116.23401881257627,109935.323359144,16159.463510369907,5.23,2,2023-01-22,16:36:00
48,0,-118.52133722842905,109935.32876908626,17660.532780788548,5.47,2,2023-01-22,16:36:00
49,0,-119.64463795834935,109935.33382943689,17966.30350064889,5.42,2,2023-01-22,16:36:00
50,0,-109.7750675357336,109935.33817873195,16869.128145386596,6.5,2,2023-01-22,16:36:00
51,0,-110.45849599053696,109935.34227276487,16339.114806950876,5.22,2,2023-01-22,16:36:00
52,0,-120.68857557569122,109935.34801566473,18054.96710474866,6.27,2,2023-01-22,16:36:00
53,0,-109.00375481450759,109935.3523592767,17272.94802769143,5.62,2,2023-01-22,16:36:00
54,0,-116.24317322369573,109935.35705011935,17126.50260364266,6.14,2,2023-01-22,16:36:00
55,0,-119.14113622182713,109935.36184298486,17411.469212222142,6.37,2,2023-01-22,16:36:00
56,0,-114.25148322593506,109935.36635550887,16893.236183961555,6.88,2,2023-01-22,16:36:00
57,0,-118.82140975204224,109935.37172894432,16020.361544839578,6.37,2,2023-01-22,16:36:00
58,0,-122.00067180178205,109935.37656728578,16815.37931120784,6.04,2,2023-01-22,16:36:00
59,0,-112.56906451100771,109935.38061052939,17282.104406445214,6.34,2,2023-01-22,16:36:00
60,0,-116.51401080785504,109935.38558255843,17285.09975187887,7.33,2,2023-01-22,16:36:00
61,0,-124.44110730309437,109935.3903205169,15858.12422322149,6.52,2,2023-01-22,16:36:00
62,0,-122.58292426196026,109935.39540665498,17052.42010153594,5.85,2,2023-01-22,16:36:00
63,0,-126.95395303812333,109935.40119267453,18584.208631797796,6.38,2,2023-01-22,16:36:00
64,0,-114.59762026460697,109935.40564118164,17301.72360786935,6.43,2,2023-01-22,16:36:00
65,0,-113.15447022789807,109935.40982161819,17962.27776600425,7.06,2,2023-01-22,16:36:00
66,0,-130.02731101656457,109935.41610496334,17727.2535584489,6.15,2,2023-01-22,16:36:00
67,0,-116.7103657266231,109935.4203509888,16749.559461496585,6.57,2,2023-01-22,16:36:00
68,0,-119.65225365734503,109935.42611796313,16772.429382288363,7.0,2,2023-01-22,16:36:00
69,,-127.40597747958911,109935.43196205112,17585.153736128836,6.82,2,2023-01-22,16:36:00
70,0,-121.68081140109224,109935.43661235583,16828.96315449744,7.07,2,2023-01-22,16:36:00
71,0,-118.71904607978388,109935.44202696378,18183.71562294367,7.16,2,2023-01-22,16:36:00
72,0,-115.42732427186779,109935.44632081171,17020.134793278587,7.26,2,2023-01-22,16:36:00
73,0,-123.21709605589702,109935.45141941754,17927.76790623615,6.76,2,2023-01-22,16:36:00
74,0,-119.19768734801765,109935.45672308977,17570.648225501518,7.68,2,2023-01-22,16:36:00
75,0,-114.72931510029127,109935.46102571879,17646.670640862012,7.08,2,2023-01-22,16:36:00
76,0,-121.99724565499407,109935.46648726785,16775.2168955629,7.41,2,2023-01-22,16:36:00
77,0,-123.05711145221942,109935.47178159046,18130.091992761278,6.87,2,2023-01-22,16:36:00
78,0,-125.74823924515603,109935.47747377411,19132.726864566273,7.56,2,2023-01-22,16:36:00
79,0,-121.25094306627989,109935.48240995708,16517.8657798714,7.7,2,2023-01-22,16:36:00
80,0,-111.51461027982634,109935.48605422204,18017.13185632434,7.69,2,2023-01-22,16:36:00
81,0,-107.90301485231828,109935.4909959259,17267.48100950071,7.35,2,2023-01-22,16:36:00
82,0,-119.31528187602119,109935.49575300378,16621.198408004206,8.37,2,2023-01-22,16:36:00
83,0,-126.31401753223918,109935.50114286148,16416.711452631105,8.16,2,2023-01-22,16:36:00
84,0,-108.92088368437405,109935.50533860383,16575.818466925753,7.87,2,2023-01-22,16:36:00
85,0,-126.36650640093656,109935.51137941134,16680.31151974864,7.93,2,2023-01-22,16:36:00
86,0,-118.1850545382529,109935.5163111319,16334.730138084338,7.7,2,2023-01-22,16:36:00
87,0,-124.91921106549025,109935.52189102817,18145.666715916846,7.82,2,2023-01-22,16:36:00
88,0,-111.80572110053319,109935.52587236148,17257.11604577456,8.92,2,2023-01-22,16:36:00
89,0,-117.43247570932616,109935.53059329334,17594.661153672678,8.08,2,2023-01-22,16:36:00
90,0,-121.55348603441874,109935.53636045996,16342.315290851013,9.71,2,2023-01-22,16:36:00
91,0,,109935.5407776587,18225.44503899739,7.81,2,2023-01-22,16:36:00
92,0,-108.62277699478581,109935.54494140741,16838.66098280821,8.64,2,2023-01-22,16:36:00
93,0,-117.65119640717847,109935.5497803277,18302.24119453516,8.63,2,2023-01-22,16:36:00
94,0,-122.05954065600237,109935.55511038263,17622.627894427005,8.6,2,2023-01-22,16:36:00
95,0,-118.98700269367649,109935.5597546317,16499.698800144262,7.86,2,2023-01-22,16:36:00
96,0,-110.38060758397809,109935.5645096557,17556.84721982626,8.03,2,2023-01-22,16:36:00
97,0,-117.71837802421858,109935.56938250078,17239.958750113114,8.88,2,2023-01-22,16:36:00
98,0,-116.15403424313838,109935.57405499395,16488.24802710661,8.33,2,2023-01-22,16:36:00
99,0,-114.12297254497928,109935.57916835252,16410.16569434634,9.52,2,2023-01-22,16:36:00
100,0,-110.77667483623797,109935.58332856106,17921.261027496934,8.87,2,2023-01-22,16:36:00
101,0,-110.8823159401266,109935.58754314957,18230.7549286056,9.17,2,2023-01-22,16:36:00
102,0,-118.66788983306067,109935.59255061511,16429.588087665874,9.09,2,2023-01-22,16:36:00
103,0,-117.41149100960217,109935.59709129477,17351.801170210707,9.14,2,2023-01-22,16:36:00
104,0,-118.00289709595792,109935.60244731957,16083.370532037532,10.0,2,2023-01-22,16:36:00
105,0,-119.94654586288489,109935.60706355787,17935.236105099855,9.84,2,2023-01-22,16:36:00
106,0,-122.39664062851904,109935.61214795448,17326.425932334158,9.45,2,2023-01-22,16:36:00
107,0,-122.00949143263036,109935.61725867623,16200.267419599582,9.77,2,2023-01-22,16:36:00
108,0,-114.81836851285263,109935.62185934526,16905.040236409677,10.08,2,2023-01-22,16:36:00
