time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-64.88027888527596,79236.76578631838,16182.094845542912,9.3,2,2023-10-25,14:41:00
1,0,-71.9471607289925,79236.76686189279,17613.434689020953,10.16,2,2023-10-25,14:41:00
2,0,-71.93688721831275,79236.76801907211,,9.96,2,2023-10-25,14:41:00
3,0,-66.0655981706455,79236.76892729934,15695.80120736983,10.19,2,2023-10-25,14:41:00
4,0,-78.62725705611547,79236.77045200468,15973.94459955151,10.33,2,2023-10-25,14:41:00
5,0,-69.35514223240754,79236.77145908008,16292.726233434943,10.77,2,2023-10-25,14:41:00
6,0,-76.21726236425147,79236.77354105549,16157.098837006333,10.52,2,2023-10-25,14:41:00
7,0,-75.67065226939005,79236.77570157994,15490.243293310781,10.56,2,2023-10-25,14:41:00
8,0,-77.18670307474683,79236.77747141052,14425.030404727822,11.2,2,2023-10-25,14:41:00
9,0,-83.72289070085127,79236.78001051676,14182.505262925293,10.07,2,2023-10-25,14:41:00
10,0,-80.71223623266877,79236.78225631837,17423.205198171418,10.48,2,2023-10-25,14:41:00
11,0,-83.20824576343412,79236.78517479314,16232.132265597482,9.79,2,2023-10-25,14:41:00
12,0,-82.65696284215825,79236.78791914583,17047.50461258337,10.13,2,2023-10-25,14:41:00
13,0,-98.99120163551132,79236.79253718807,16158.759423370087,10.67,2,2023-10-25,14:41:00
14,0,-89.73034585112093,79236.79621172935,18077.092166492002,10.25,2,2023-10-25,14:41:00
15,0,-94.13818626453278,79236.80079918541,16596.37856742887,9.97,2,2023-10-25,14:41:00
16,0,-107.73013216316869,79236.80657217374,16578.619879366124,9.72,2,2023-10-25,14:41:00
17,0,-99.99808962445677,79236.8111939249,16614.88344295001,10.73,2,2023-10-25,14:41:00
18,0,-96.80414969178156,79236.81594968194,15046.474172339947,10.0,2,2023-10-25,14:41:00
19,0,-102.97592924709058,79236.82089459254,15544.165989426823,10.77,2,2023-10-25,14:41:00
20,0,-104.89214060800198,79236.82639435264,16454.99721191194,10.93,2,2023-10-25,14:41:00
21,0,-104.78170152014265,79236.83137565276,15748.872942786938,11.02,2,2023-10-25,14:41:00
22,0,-102.28927984965092,79236.83662631139,16115.899541597837,10.7,2,2023-10-25,14:41:00
23,0,-99.79858755757407,79236.84187088416,16735.947833291808,10.21,2,2023-10-25,14:41:00
24,0,-101.5282879007191,79236.84687493774,15487.148929342906,10.69,2,2023-10-25,14:41:00
25,0,-98.01041532521087,79236.85197534594,16196.158170751527,11.66,2,2023-10-25,14:41:00
26,0,-102.58693177413842,79236.85699647175,16925.15387000088,11.24,2,2023-10-25,14:41:00
27,0,-98.67807455967387,79236.86208255106,15948.156859763825,11.78,2,2023-10-25,14:41:00
28,0,-101.71116449386909,79236.86682200972,17000.327754789705,11.46,2,2023-10-25,14:41:00
29,0,-104.82028169325667,79236.8726900871,15120.695758436397,10.81,2,2023-10-25,14:41:00
30,0,-104.45393718485978,79236.87820093456,16167.307652618441,10.89,2,2023-10-25,14:41:00
31,0,-100.9099859056121,79236.88388813447,15779.13507997817,12.06,2,2023-10-25,14:41:00
32,0,-102.62518867550828,79236.88978020867,15773.88049225631,11.34,2,2023-10-25,14:41:00
33,0,-109.69076178216694,79236.89535321262,16472.064436204393,11.2,2,2023-10-25,14:41:00
34,0,-95.75213679643213,79236.90049370538,16316.89455013913,10.56,2,2023-10-25,14:41:00
35,0,-96.64629663467899,79236.9048019012,15945.560566327713,12.05,2,2023-10-25,14:41:00
