time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-82.28585751738657,84761.2432604935,15794.777955426936,29.13,2,2023-07-26,12:04:00
1,0,-85.02096404308477,84761.24391996225,15731.17152850458,29.53,2,2023-07-26,12:04:00
2,0,-81.74572971472111,84761.24391996225,15784.706989198468,29.47,2,2023-07-26,12:04:00
3,0,-79.84089616249732,84761.24402320459,15834.258380557802,28.61,2,2023-07-26,12:04:00
4,0,-90.75881056759675,84761.2443985828,15756.339478535025,29.15,2,2023-07-26,12:04:00
5,,-90.34818794391433,84761.24630058186,16143.292452571675,28.14,2,2023-07-26,12:04:00
6,0,-86.91124858334143,84761.24802086566,16578.001695455896,29.01,2,2023-07-26,12:04:00
7,0,-90.63558163486832,84761.24924134668,15866.748168510021,28.99,2,2023-07-26,12:04:00
8,0,-95.3418211561885,84761.2510440994,17198.194823577203,28.57,2,2023-07-26,12:04:00
9,0,-99.5116229904381,84761.25354197365,15426.085905251715,29.94,2,2023-07-26,12:04:00
10,0,-98.42857221366098,84761.25623554575,17020.315734322907,28.58,2,2023-07-26,12:04:00
11,0,-98.18770519498489,84761.25909553882,16184.220272347622,29.19,2,2023-07-26,12:04:00
12,,-107.58384581658235,84761.26267117004,16086.013464620493,28.86,2,2023-07-26,12:04:00
13,0,-108.51851856121816,84761.26603620355,16422.175213856313,29.1,2,2023-07-26,12:04:00
14,0,-105.82619623545223,84761.27029326328,14899.76795538316,29.17,2,2023-07-26,12:04:00
15,0,-104.50573808610717,84761.27422739817,15628.859181932383,29.6,2,2023-07-26,12:04:00
16,0,-105.9292101690765,84761.27777808801,15781.482491619276,28.56,2,2023-07-26,12:04:00
17,0,-116.14117645031787,84761.28192455464,15749.954850153435,29.09,2,2023-07-26,12:04:00
18,0,-101.43762489542698,84761.28572985806,15890.237754675925,29.17,2,2023-07-26,12:04:00
19,0,-111.15302021480763,84761.28991308234,16220.285850736815,28.36,2,2023-07-26,12:04:00
20,0,-117.6378624808832,84761.29491949626,16959.959490262478,28.53,2,2023-07-26,12:04:00
21,0,-118.24932495486503,84761.29994066537,16530.031585008255,28.74,2,2023-07-26,12:04:00
22,0,-119.53539393984411,84761.30538516873,15248.291763486453,28.81,2,2023-07-26,12:04:00
23,0,-111.54783057490185,84761.31071292154,16300.557461265968,28.86,2,2023-07-26,12:04:00
24,0,-109.70132941030936,84761.31564939718,16684.60800717093,27.69,2,2023-07-26,12:04:00
25,0,-107.75687987915663,84761.31913697757,16740.78042048047,28.58,2,2023-07-26,12:04:00
26,0,-113.75131824364583,84761.32422046932,16316.087203615312,29.26,2,2023-07-26,12:04:00
27,0,-115.38679643764348,84761.32913557361,16417.236020793964,29.31,2,2023-07-26,12:04:00
28,0,-117.95550854212709,84761.33428914851,16237.356150050246,28.72,2,2023-07-26,12:04:00
29,0,-111.83924840906793,84761.33881052544,16132.406777306724,29.23,2,2023-07-26,12:04:00
30,0,-115.82259726918224,84761.3433793168,15477.628620753894,28.86,2,2023-07-26,12:04:00
31,0,-115.05958387128116,84761.34863175325,16336.851019480975,28.41,2,2023-07-26,12:04:00
32,0,-110.71132134631623,84761.35371121769,16241.734596353468,29.24,2,2023-07-26,12:04:00
33,0,-115.37064624182865,84761.35886470118,16527.582452105853,28.97,2,2023-07-26,12:04:00
34,0,-109.87413119342487,84761.36319679502,15491.569264219497,28.29,2,2023-07-26,12:04:00
35,0,-113.94079048804943,84761.36790505477,16737.391031417035,27.91,2,2023-07-26,12:04:00
36,0,-108.26657122236978,84761.37257491043,16065.72651970046,27.79,2,2023-07-26,12:04:00
37,0,-111.43760836221554,84761.37790093056,14919.92948763718,28.6,2,2023-07-26,12:04:00
38,0,-118.6482064501556,84761.3833382902,16365.43108937008,28.52,2,2023-07-26,12:04:00
39,0,-116.24919674314424,84761.38810233197,15561.447652561135,28.27,2,2023-07-26,12:04:00
40,0,-109.1810612943789,84761.39208736394,15873.852582004642,28.94,2,2023-07-26,12:04:00
41,0,-111.58612396601515,84761.39671600514,15908.432031529672,28.54,error,2023-07-26,12:04:00
42,,-110.54603517847369,84761.40119868718,16282.003973406561,29.11,2,2023-07-26,12:04:00
43,0,-115.48822941696022,84761.40566915844,16169.775779674676,27.27,2,2023-07-26,12:04:00
44,0,-113.2220548866836,84761.41100297414,16283.023121329814,28.05,2,2023-07-26,12:04:00
45,,-118.11899764854802,84761.41595413178,15232.888234095244,27.45,2,2023-07-26,12:04:00
46,0,-113.97053900755496,84761.42106113888,16505.096909145734,27.55,2,2023-07-26,12:04:00
47,0,,84761.42558283999,16624.816772959086,28.04,2,2023-07-26,12:04:00
48,0,-115.79801434310784,84761.43024718684,16593.824454879366,28.55,2,2023-07-26,12:04:00
49,0,-114.34953741248677,84761.43488372266,15702.639594955757,27.8,2,2023-07-26,12:04:00
50,0,-115.33855744029349,84761.43982378233,16642.441335488238,28.18,2,2023-07-26,12:04:00
51,0,-114.80637737462185,84761.4445821417,15540.205663273067,28.1,2,2023-07-26,12:04:00
52,0,-119.97979684829636,84761.44979267125,,28.69,2,2023-07-26,12:04:00
53,0,-111.82856246720227,84761.45487437068,15392.161289358235,28.12,2,2023-07-26,12:04:00
54,0,-113.39042694407391,84761.46010359564,14929.181587287689,27.49,2,2023-07-26,12:04:00
55,0,-113.63752414571445,84761.46475016118,16124.777875458669,27.96,2,2023-07-26,12:04:00
56,0,-110.7219826960231,84761.46934925388,17140.32392259395,28.47,2,2023-07-26,12:04:00
57,0,-112.56975953878607,84761.47371580056,16027.98020780439,28.01,2,2023-07-26,12:04:00
