time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-59.64046743049665,65601.86456774823,16114.582494377124,4.78,2,2023-02-12,17:20:00
1,0,-57.377245082750854,65601.86466222157,16200.981638688902,4.77,2,2023-02-12,17:20:00
2,,-59.302984816204386,65601.86515487303,16155.793832168787,5.56,2,2023-02-12,17:20:00
3,0,-63.37032486226261,65601.8658343037,15809.901703871372,4.23,2,2023-02-12,17:20:00
4,0,-58.514073162134416,65601.86599349263,16223.437675463121,4.72,2,2023-02-12,17:20:00
5,0,-76.41976405754686,65601.86797701701,15030.59583521262,5.21,2,2023-02-12,17:20:00
6,0,-67.35927107229918,65601.86904616716,15933.636617427466,5.02,2,2023-02-12,17:20:00
7,0,-71.29235962533932,65601.87036082376,17727.82859308041,4.82,2,2023-02-12,17:20:00
8,0,-75.98735795489789,65601.87222244953,16048.474421606817,4.16,2,2023-02-12,17:20:00
9,0,-78.40295141253894,65601.87489916397,16998.868348215936,5.03,2,2023-02-12,17:20:00
10,0,-76.01259039426058,65601.87702455699,16625.1676438701,5.42,2,2023-02-12,17:20:00
11,0,-75.19920401319379,65601.87871161346,15925.814130620403,5.57,2,2023-02-12,17:20:00
12,0,-71.21460252080287,65601.88117336798,16047.926752744619,5.27,2,2023-02-12,17:20:00
13,0,-88.58834963101074,65601.88453279619,16305.457877779249,5.5,2,2023-02-12,17:20:00
14,0,-91.29729530374546,65601.8890171338,14531.147689005045,4.9,2,2023-02-12,17:20:00
15,0,-86.66671091348525,65601.89201874075,16929.545520526328,5.72,2,2023-02-12,17:20:00
16,0,-82.72993654132154,65601.89524416126,16077.26161978262,5.59,2,2023-02-12,17:20:00
17,0,-85.96648068749207,65601.89860363936,16957.499410441036,5.72,2,2023-02-12,17:20:00
18,0,-88.59989597757712,65601.90214315719,16482.52617066749,5.59,2,2023-02-12,17:20:00
19,0,-99.96122118428978,65601.9073459877,16041.917985845868,5.86,2,2023-02-12,17:20:00
20,0,-101.56689318160197,65601.91269331676,16330.004582266043,6.13,2,2023-02-12,17:20:00
21,0,-98.71264385973834,65601.91738217948,16332.694429688656,6.0,2,2023-02-12,17:20:00
22,0,-96.16332290569348,65601.92174830788,17352.91775960977,5.02,2,2023-02-12,17:20:00
23,0,-107.70866557397068,65601.92724386456,16222.08927404885,6.13,2,2023-02-12,17:20:00
24,0,-95.34254813694784,65601.93193080336,16402.498085939595,5.85,2,2023-02-12,17:20:00
25,0,-103.82924424344417,65601.93707550649,15162.453853644503,5.75,2,2023-02-12,17:20:00
26,0,-93.3754395024679,65601.94141726679,16134.330921187138,6.84,2,2023-02-12,17:20:00
27,0,-93.94240584546515,65601.9460393735,17335.413761263117,5.75,2,2023-02-12,17:20:00
28,0,-89.76429412163527,65601.95002068745,16515.022484635643,5.87,2,2023-02-12,17:20:00
29,0,-100.32284808964468,65601.95493529672,15307.156024015876,5.21,2,2023-02-12,17:20:00
30,0,-93.60364744527395,65601.95963075037,15392.903011099359,7.11,2,2023-02-12,17:20:00
31,0,-93.0383278114769,65601.96378345354,15578.769337897389,6.9,2,2023-02-12,17:20:00
32,0,-95.87287280047799,65601.96794288474,16971.670514700712,6.34,2,2023-02-12,17:20:00
33,0,-103.10933673568454,65601.97335084877,16873.198089659767,6.87,2,2023-02-12,17:20:00
34,0,-101.97751252590442,65601.97893666792,13408.561797553124,5.51,2,2023-02-12,17:20:00
35,0,-96.67238833904499,65601.98343008503,16106.857124398626,6.92,2,2023-02-12,17:20:00
36,0,,65601.9880639466,16290.076160135457,6.31,2,2023-02-12,17:20:00
37,0,-99.51123558205853,65601.99286398862,15402.250856738472,7.63,2,2023-02-12,17:20:00
38,0,-98.05423583656824,65601.99753798927,15859.585682270812,7.04,2,2023-02-12,17:20:00
39,0,-91.70896413991298,65602.0013008252,17236.764519129683,6.98,2,2023-02-12,17:20:00
40,0,-95.26459425127081,65602.00611474531,16499.04024927753,6.56,2,2023-02-12,17:20:00
41,0,-87.00991980849768,65602.00967078557,15772.299567576452,6.62,2,2023-02-12,17:20:00
42,0,-95.42711412457433,65602.01390442826,16022.118990539491,7.38,2,2023-02-12,17:20:00
43,0,-98.82698788801979,65602.0187571266,15989.667176629473,6.73,2,2023-02-12,17:20:00
44,0,-107.24520768582015,65602.02365710848,16397.529838374325,6.77,2,2023-02-12,17:20:00
45,0,-89.83197430795418,65602.02785205672,15028.181154837117,7.96,2,2023-02-12,17:20:00
46,0,-94.14093353348045,65602.03222282304,15636.161439993966,7.46,2,2023-02-12,17:20:00
47,0,-100.28414745685421,65602.03652588956,17000.28283966972,6.83,2,2023-02-12,17:20:00
48,0,-99.4779997023751,65602.04107445225,16113.912490258572,7.71,2,2023-02-12,17:20:00
49,0,-96.68910390680105,65602.04566103985,15492.039077617823,7.35,2,2023-02-12,17:20:00
50,0,-102.25911770664402,65602.0505952587,15525.037646499753,6.67,2,2023-02-12,17:20:00
51,0,-91.00545305417934,65602.05493679504,16748.640561530472,7.36,2,2023-02-12,17:20:00
52,0,-95.8333909870147,65602.05972347793,15757.72146756183,7.14,2,2023-02-12,17:20:00
53,0,-96.56635766221538,65602.06457697059,16580.68838309519,7.85,2,2023-02-12,17:20:00
54,0,-104.17370816501099,65602.06927610005,15670.498223112741,7.45,2,2023-02-12,17:20:00
55,0,-96.03220396503409,65602.07374628192,15267.9937656926,7.88,2,2023-02-12,17:20:00
56,0,-98.3801182405697,65602.07843658944,16367.524046623887,8.23,2,2023-02-12,17:20:00
57,0,-101.52517992911943,65602.08341244435,16094.06087509515,9.13,2,2023-02-12,17:20:00
58,0,-100.2723108925252,65602.08843202156,16720.06515055817,9.0,2,2023-02-12,17:20:00
59,0,-106.46642948934488,65602.09393969268,16879.265136651044,8.18,2,2023-02-12,17:20:00
60,0,-90.77162620674605,65602.09804466434,15885.592168823205,8.1,2,2023-02-12,17:20:00
61,0,-91.40570625949682,65602.10242464543,16451.112741706816,7.89,2,2023-02-12,17:20:00
62,0,-86.78262405120046,65602.10621789587,15860.917851458426,7.42,2,2023-02-12,17:20:00
63,0,-99.82250804431905,65602.11128338538,16678.883251083033,7.16,2,2023-02-12,17:20:00
