time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-78.30388507969948,97731.25728597498,16260.480131910068,26.68,2,2023-08-09,07:41:00
1,0,-77.29516199684463,97731.25792422726,15218.753303272353,25.4,2,2023-08-09,07:41:00
2,0,-78.12159099428298,97731.25887101401,13506.65789833258,26.02,2,2023-08-09,07:41:00
3,0,-80.26296090451524,97731.25995519696,14308.281518250034,26.04,2,2023-08-09,07:41:00
4,0,-88.95884607647776,97731.26290248975,14769.466711957093,25.89,2,2023-08-09,07:41:00
5,,-87.13911274910565,97731.26513292351,15941.230684719996,26.14,2,2023-08-09,07:41:00
6,0,-87.38556240021389,97731.26775198143,14906.17814340125,26.13,2,2023-08-09,07:41:00
7,0,-97.05655324978997,97731.27131576708,15183.428290941187,26.86,2,2023-08-09,07:41:00
8,0,-101.83492133278142,97731.27514906773,16026.749657445189,26.51,2,2023-08-09,07:41:00
9,0,-97.59472542689815,97731.27909132521,12150.03888275733,25.95,2,2023-08-09,07:41:00
10,0,-99.7284000217976,97731.28322298516,15374.133379154231,25.79,2,2023-08-09,07:41:00
11,0,-107.20653833779654,97731.28790247507,14642.500362813878,26.81,2,2023-08-09,07:41:00
12,0,-123.18824285412738,97731.29498302027,14507.360985525336,26.01,2,2023-08-09,07:41:00
13,0,-112.48483525247384,97731.3011410869,14819.011702710699,25.67,2,2023-08-09,07:41:00
14,0,-111.39808192961902,97731.30699932565,15701.271758709969,25.75,2,2023-08-09,07:41:00
15,0,-121.58043889833469,97731.31390141275,15362.497653686398,26.05,2,2023-08-09,07:41:00
16,,-122.48744752824376,97731.32105846214,14484.951577697106,26.19,2,2023-08-09,07:41:00
17,0,-131.40111626797946,97731.32938838155,14314.127234644551,25.23,2,2023-08-09,07:41:00
18,0,-133.49872318404138,97731.33785573019,14720.70659180945,25.38,2,2023-08-09,07:41:00
19,0,-127.1887076204876,97731.34609174047,14441.54524913747,25.93,2,2023-08-09,07:41:00
20,0,-129.25673896800572,97731.3546976162,14800.392502006738,25.92,2,2023-08-09,07:41:00
21,0,-128.81312478760412,97731.36398493289,14640.713572614559,26.48,2,2023-08-09,07:41:00
22,0,-127.56039366779133,97731.37297631036,14866.30543228793,25.57,2,2023-08-09,07:41:00
23,0,-123.20573881532702,97731.38107533011,15515.307553237431,25.6,2,2023-08-09,07:41:00
24,,-128.6159209232411,97731.38953631453,16183.192793669783,26.22,2,2023-08-09,07:41:00
25,0,-133.43284409298252,97731.3988172164,16192.710716232885,25.82,2,2023-08-09,07:41:00
26,0,-129.42804828918597,97731.40770489765,15722.037824879988,25.74,2,2023-08-09,07:41:00
27,0,-136.55226816462775,97731.41701594544,15477.419353702142,25.13,2,2023-08-09,07:41:00
28,0,-134.93455550326564,97731.42618075949,14324.40276762518,25.51,2,2023-08-09,07:41:00
29,0,-137.3832024054074,97731.43489158845,13958.87536253832,25.75,2,2023-08-09,07:41:00
30,0,-129.16709927981674,97731.44368986474,14319.516929448062,26.22,2,2023-08-09,07:41:00
31,0,-135.55341289494916,97731.45250852888,16318.023890931157,26.3,2,2023-08-09,07:41:00
32,,-133.93621146436604,97731.46173114132,14695.399156336453,25.83,2,2023-08-09,07:41:00
33,0,-134.00645398796271,97731.47048076325,15055.099087622366,26.44,2,2023-08-09,07:41:00
34,0,-130.36848617716473,97731.47963183964,14237.553786442098,26.21,error,2023-08-09,07:41:00
35,0,-121.28434283444638,97731.48766895178,14329.391027910995,25.17,2,2023-08-09,07:41:00
36,0,-127.94962661152582,97731.49632976817,14858.339956056818,25.76,2,2023-08-09,07:41:00
37,0,-131.07072974854904,97731.50495428506,15777.77429473214,26.08,2,2023-08-09,07:41:00
38,0,-132.23332470751265,97731.51345190649,15423.453174054546,25.05,2,2023-08-09,07:41:00
39,0,-127.34405581398268,97731.52205362,15291.272110108586,25.4,2,2023-08-09,07:41:00
40,0,-132.76485321607322,97731.53101540377,16488.821052234805,26.92,2,2023-08-09,07:41:00
41,0,-129.237945123269,97731.53980405258,13503.279907789101,25.83,2,2023-08-09,07:41:00
