time,charge,power,odometer,weight,temperature,doors,start_date,start_time
0,0,-86.77012157922034,121154.22408513608,13040.06589065158,25.38,2,2023-07-19,08:33:00
1,0,-83.24759808658563,121154.22503122872,14601.190984786519,26.28,2,2023-07-19,08:33:00
2,0,-86.43626242751256,121154.22653927727,13859.835545752465,25.28,2,2023-07-19,08:33:00
3,0,-95.0775600135516,121154.22823285231,13933.946469162474,26.03,2,2023-07-19,08:33:00
4,0,-100.91114830836025,121154.23127311346,14303.004836782515,26.23,2,2023-07-19,08:33:00
5,0,-108.85169271452634,121154.23477873247,14789.710167165254,25.66,2,2023-07-19,08:33:00
6,0,-102.14071085238973,121154.2379415614,15205.223473648583,25.34,2,2023-07-19,08:33:00
7,0,-115.57467080321582,121154.24246454763,14870.949001819192,26.04,2,2023-07-19,08:33:00
8,0,-117.24889658358649,121154.24759707645,15012.722172289677,26.38,2,2023-07-19,08:33:00
9,0,-131.12129619079602,121154.2538924228,13227.682340008145,26.22,2,2023-07-19,08:33:00
10,0,-130.07247113017303,121154.26011102083,14420.69137861808,27.28,2,2023-07-19,08:33:00
11,0,-133.30293491776771,121154.26665117033,14443.154504809283,25.41,2,2023-07-19,08:33:00
12,0,-142.9368371285954,121154.27437461051,14390.79059029231,26.06,2,2023-07-19,08:33:00
13,0,-154.01131461447503,121154.2828474786,13610.295566329163,25.76,2,2023-07-19,08:33:00
14,0,-155.63451024180017,121154.29211498807,15545.526002207596,25.45,2,2023-07-19,08:33:00
15,0,-162.64933819120634,121154.30217298292,12163.90540962078,26.33,2,2023-07-19,08:33:00
16,0,-175.26315124665467,121154.31273025276,15156.830041421548,24.95,2,2023-07-19,08:33:00
17,0,-175.73350672608643,121154.32378049505,13772.112715987725,25.67,2,2023-07-19,08:33:00
18,0,-188.28322305807615,121154.33619509847,14343.841954970805,24.84,2,2023-07-19,08:33:00
19,0,-172.38266271378998,121154.34737161607,14663.090829904762,25.64,2,2023-07-19,08:33:00
20,0,-175.16514534260915,121154.35901179665,14790.005450913559,26.48,2,2023-07-19,08:33:00
21,0,-189.12799960948644,121154.37124762549,14341.673759299445,25.58,2,2023-07-19,08:33:00
22,0,-188.4867297658086,121154.38342918911,13148.742696054393,25.1,error,2023-07-19,08:33:00
23,0,-187.70325760060965,121154.39567393332,13550.759982758138,25.32,2,2023-07-19,08:33:00
24,0,-179.10094902045117,121154.4073799847,14823.820263708727,25.44,2,2023-07-19,08:33:00
25,0,-181.0360037327605,121154.4193497152,14225.823601487598,27.27,2,2023-07-19,08:33:00
26,0,-181.68419011568676,121154.43168204333,15060.185036113984,25.02,2,2023-07-19,08:33:00
27,0,-177.18011266300002,121154.44325394883,14787.390512772072,26.02,2,2023-07-19,08:33:00
28,0,-196.1461084244536,121154.45644301415,14826.489961099604,25.65,2,2023-07-19,08:33:00
29,0,-174.08397130102725,121154.46814735435,15121.075293011803,26.44,2,2023-07-19,08:33:00
30,0,-185.71986777568026,121154.48075152983,12693.50425889795,25.37,2,2023-07-19,08:33:00
31,0,-181.48540381515437,121154.49310757089,13192.217633006858,24.9,2,2023-07-19,08:33:00
32,0,-189.71645865574203,121154.50570953143,13748.19804536858,25.89,2,2023-07-19,08:33:00
33,0,-177.87672131300118,121154.51745421378,15036.732768097005,25.84,2,2023-07-19,08:33:00
34,0,-177.76819434126529,121154.52946606869,15421.898404414256,24.78,2,2023-07-19,08:33:00
35,0,-189.16263715504434,121154.54240884958,15242.021906186043,24.62,2,2023-07-19,08:33:00
36,0,-186.30217599951573,121154.55498771658,13350.595219428158,24.91,2,2023-07-19,08:33:00
37,0,-187.42444428071158,121154.56741441274,14639.398966289842,25.02,2,2023-07-19,08:33:00
38,0,-173.00180552159398,121154.57902926591,15166.34287292188,25.29,2,2023-07-19,08:33:00
39,0,-185.40872543166464,121154.59148861546,13027.435640239371,25.64,2,2023-07-19,08:33:00
40,0,-176.6874222613549,121154.60330168072,14320.92209176324,26.02,2,2023-07-19,08:33:00
41,0,-178.9845615792831,121154.61468532897,14011.77702203582,24.97,2,2023-07-19,08:33:00
42,0,-184.4317421524699,121154.6266311542,13923.806438799149,25.2,2,2023-07-19,08:33:00
43,0,-189.2083753408226,121154.6388899619,14756.743690986414,25.89,2,2023-07-19,08:33:00
44,0,-176.26069374630063,121154.65077973007,13790.045351068959,26.16,2,2023-07-19,08:33:00
45,0,-175.71811211724085,121154.66254440013,13427.33501541886,24.49,2,2023-07-19,08:33:00
46,0,-182.13896844066173,121154.67490488813,15282.43854149617,24.46,2,2023-07-19,08:33:00
47,0,-180.8574130636634,121154.68731762396,13578.001705936676,24.96,2,2023-07-19,08:33:00
